skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Bernadottegymnasiet 77176811,77176811,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,0","1,0","16,0","37,5","87,5","6,3","18,9",.,.,"81,3",2015
Blackebergs gymnasium 52791537,52791537,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,4","1,0","18,4","50,9","100,0",.,"18,5","0,6","568,3","96,7",2015
Blackebergs gymnasium 85152591,85152591,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,1","1,0","21,1","53,6","91,7","3,6","20,2","0,8","532,5","100,0",2015
Blackebergs gymnasium 85819857,85819857,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,0","1,0","21,0","54,7","94,8",.,"18,6","1,5","261,3","90,3",2015
Bromma gymnasium 40600798,40600798,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,4","1,0","19,4","47,5","90,7",.,"19,4",.,.,"96,9",2015
Bromma gymnasium 52942981,52942981,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,9","1,0","20,9","69,8","79,3","4,8","15,6","1,0","327,0","92,8",2015
Bromma gymnasium 54117171,54117171,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,3","1,0","20,3","47,9","81,4",.,"17,1",.,.,"94,1",2015
Campus Manilla Gymnasium,48120273,Stockholm,0180,5568834765,Campus Manilla Utbildning AB,Enskild,"11,6","0,2","11,4","49,0","71,0",.,"14,1","0,7","246,2","90,3",2015
Carlgrenska Waldorfgymnasiet,33233228,Stockholm,0180,8024530647,Stockholms Fria Waldorfgymnasium,Enskild,"2,2","0,2","2,0","76,4","41,9",.,"11,8","0,1","240,0","92,1",2015
Cybergymnasiet Stockholm,94167577,Stockholm,0180,5565547964,Cybergymnasiet Stockholm AB,Enskild,"52,1","1,0","51,1","54,8","81,9","0,4","15,9","1,0","813,0","89,5",2015
Design & Construction College Stockholm,27023528,Stockholm,0180,5560440017,Hermods Aktiebolag,Enskild,"20,4","1,0","19,4","59,9","65,6","2,6","15,1","0,2","1 327,3","89,9",2015
Didaktus Liljeholmen,53903798,Stockholm,0180,5564732856,Didaktus Skolor AB,Enskild,"43,7","1,0","42,7","61,7","83,3","2,3","13,4","0,8","717,5","92,3",2015
Distra Bygg Gymnasium Sthlm,85782695,Stockholm,0180,5566064209,Distra Utbildnings Center AB,Enskild,"11,0","1,0","10,0","26,0","31,0",.,"12,1","0,2","605,0","32,0",2015
Djurgymnasiet Stockholm,98815582,Stockholm,0180,5566205455,Animallogos AB,Enskild,"20,2","1,0","19,2","75,5","82,8","5,2","14,4",.,.,"77,6",2015
Drottning Blankas Gymnasieskola Stockholm,97770837,Stockholm,0180,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"20,9","1,0","19,9","58,0","74,2",.,"14,6","0,3","970,0","39,2",2015
Elektrikergymnasiet,21312503,Stockholm,0180,5566814801,Stockholms El-utbildning AB,Enskild,"9,9","0,2","9,7","22,7","59,8",.,"16,1",.,.,"79,4",2015
Engelska gymnasiet Södermalm*,77632411,Stockholm,0180,5564624368,Internationella Engelska Skolan i Sverige AB,Enskild,"55,2","1,0","54,2","45,5",.,.,"12,8","1,0","695,0","71,2",2015
Enskede Gårds gymnasium 35541921,35541921,Stockholm,0180,2120000142,Stockholm,Kommunal,"50,0","1,0","49,0","60,4","80,2","2,0","9,1","4,0","111,5","83,7",2015
"Enskilda gymnasiet, gy",69650864,Stockholm,0180,8020126531,Enskilda Gymnasiet,Enskild,"16,8","0,5","16,3","56,7","90,3","1,5","16,9",.,.,"87,8",2015
ESS-gymnasiet 59581397,59581397,Stockholm,0180,2120000142,Stockholm,Kommunal,"32,6","1,0","31,7","52,6","93,7","3,2","6,8","2,0","108,0","93,7",2015
ESS-gymnasiet 84286715,84286715,Stockholm,0180,2120000142,Stockholm,Kommunal,"23,7","1,0","22,7","75,8","95,6","46,3","2,6",.,.,"95,6",2015
Framtidsgymnasiet i Stockholm,14926020,Stockholm,0180,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"8,3","1,0","7,3","34,2","38,4",.,"16,2","0,2","590,0","83,6",2015
Franska Skolan/Ecole francaise Gymnasium,41938272,Stockholm,0180,8020061530,Stiftelsen Franska Skolan,Enskild,"22,6",.,"22,6","53,6","97,9",.,"13,3",.,.,"98,3",2015
Globala gymnasiet 29423248,29423248,Stockholm,0180,2120000142,Stockholm,Kommunal,"35,2","1,0","34,2","61,5","91,8",.,"18,6",.,.,"86,7",2015
Grillska Gymnasiet Stockholm,33132452,Stockholm,0180,8020170794,Stadsmissionens Skolstiftelse,Enskild,"31,1",.,"31,1","51,4","66,7",.,"18,1",.,.,"67,0",2015
Gymnasieskolan Futurum,56942970,Stockholm,0180,8020031178,Sociala Missionen,Enskild,"5,6","0,8","4,8","52,5","89,5",.,"12,0",.,.,"100,0",2015
Gymnasieskolan Metapontum,60142020,Stockholm,0180,5566641691,Metapontum AB,Enskild,"2,5","0,1","2,4","50,4","66,1",.,"9,1","0,2","146,7","95,0",2015
Hermods Distansgymnasium,70811222,Stockholm,0180,5560440017,Hermods Aktiebolag,Enskild,"3,3","0,4","2,9","22,8","98,2",.,"5,6",.,.,"49,1",2015
Hermods Gymnasium Stockholm,17911161,Stockholm,0180,5560440017,Hermods Aktiebolag,Enskild,"47,8","1,0","46,8","55,8","83,3","1,1","16,7","1,0","780,0","81,6",2015
International IT College of Sweden Stockholm,35084976,Stockholm,0180,5563114445,Edinit AB,Enskild,"14,6","1,0","13,6","30,3","69,7",.,"19,7","0,1","2 670,0","72,0",2015
International School of the Stockholm Region 25525759,25525759,Stockholm,0180,2120000142,Stockholm,Kommunal,"16,7","0,5","16,2","45,1","63,9",.,"12,6","0,8","255,0","84,3",2015
Internationella Kunskapsgymnasiet,49068301,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"15,3","1,0","14,3","57,9","63,2",.,"13,1",.,.,"89,5",2015
JENSEN Gymnasium Internationella,59898194,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"11,9","1,0","10,9","55,8","82,0",.,"17,5","0,4","475,0","88,9",2015
JENSEN Gymnasium Norra,38195284,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"24,7","1,0","23,7","50,6","89,5",.,"17,7","1,0","419,0","97,9",2015
JENSEN Gymnasium Södra,97510495,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"26,5","1,0","25,5","60,5","83,1",.,"16,7",.,.,"91,9",2015
Kista gymnasium 41631104,41631104,Stockholm,0180,2120000142,Stockholm,Kommunal,"7,2",.,"7,2","41,9","100,0","0,1","15,2","0,9","126,7","100,0",2015
Klara Norra Gymnasium Sthlm,89461767,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"14,2","1,0","13,2","57,6","91,3",.,"16,3","0,2","1 080,0","97,4",2015
Klara Södra Gymnasium Sthlm,94717858,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"24,5","1,0","23,5","62,9","68,9",.,"17,0",.,.,"73,1",2015
"Kristofferskolan, gy",53760158,Stockholm,0180,8020018720,Stiftelsen Kristofferskolan,Enskild,"16,9","0,7","16,3","58,3",.,.,"9,0",.,.,"98,5",2015
Kulturama gymnasium,78422467,Stockholm,0180,8020060524,Medborgarskolan Stockholmsregionen,Enskild,"42,0","0,9","41,1","56,8","77,6","1,0","13,5","0,6","921,7","89,4",2015
Kulturama gymnasium Odenplan,37802196,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"2,6","0,1","2,5","31,5","78,6","6,5","14,5","0,0","900,0","73,0",2015
Kungl. Svenska Balettskolan gy 38683336,38683336,Stockholm,0180,2120000142,Stockholm,Kommunal,"5,0","0,3","4,6","86,2","64,8","24,6","10,2","0,5","94,0","91,8",2015
Kungsh gy/Sthlms Musikgy 36288955,36288955,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,3","1,0","26,3","43,0","77,8",.,"17,9",.,.,"82,3",2015
Kungsh gy/Sthlms Musikgy 74812809,74812809,Stockholm,0180,2120000142,Stockholm,Kommunal,"14,7",.,"14,7","47,8","93,2",.,"19,4",.,.,"100,0",2015
Kungsh gy/Sthlms Musikgy 88839172,88839172,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,0",.,"21,0","52,4","85,7",.,"21,2",.,.,"95,2",2015
Kungsholmens Västra Gymnasium 48412612,48412612,Stockholm,0180,2120000142,Stockholm,Kommunal,"13,6","1,0","12,6","64,9","88,8",.,"12,3",.,.,"96,8",2015
Kungsholmens Västra Gymnasium 95618280,95618280,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,5","1,0","18,5","67,2","71,8",.,"20,7","0,8","477,5","96,2",2015
Kungstensgymnasiet,75075402,Stockholm,0180,8020064096,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet,Enskild,"21,1","1,0","20,1","61,1","82,8",.,"15,9","0,4","883,3","88,8",2015
Kunskapsgymnasiet Globen,26326048,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"22,8","2,0","20,8","44,2","92,3",.,"18,8",.,.,"85,6",2015
Kärrtorps gymnasium 12745593,12745593,Stockholm,0180,2120000142,Stockholm,Kommunal,"26,9","1,0","25,9","41,1","91,3","3,9","18,0",.,.,"93,8",2015
Kärrtorps gymnasium 37839488,37839488,Stockholm,0180,2120000142,Stockholm,Kommunal,"31,3","1,0","30,3","52,1","96,4","3,3","15,4","2,0","233,0","93,7",2015
LBS Ljud & Bildskolan Stockholm,46256929,Stockholm,0180,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"9,9","1,0","8,9","50,1","83,2",.,"20,3","0,2","905,0","72,0",2015
Lilla Akademiens Musikgymn.,83374651,Stockholm,0180,5565510756,Musikskolan Lilla Akademien AB,Enskild,"15,9","0,6","15,3","48,9","43,0","2,6","7,1","0,3","360,0","61,7",2015
"Lycée Francais Saint Louis, gy",59796774,Stockholm,0180,9020041852,Lycée Francais Saint-Louis,Enskild,"15,8",.,"15,8","48,2",.,.,"5,7",.,.,"95,9",2015
Magelungens gymnasium Södermalm,24147242,Stockholm,0180,5564891447,Magelungen Utveckling AB,Enskild,"10,6","0,5","10,1","85,6","90,0",.,"9,7","1,3","74,6","100,0",2015
Midsommarkransens gy 17675502,17675502,Stockholm,0180,2120000142,Stockholm,Kommunal,"40,1","2,0","38,1","43,3","83,4","7,9","4,4","1,0","167,0","98,2",2015
"Mikael Elias Gymnasium, Stockholm",73812226,Stockholm,0180,5565583282,Mikael Elias Gymnasium AB,Enskild,"20,8","1,0","19,8","39,7","78,7","2,0","18,7","0,6","615,0","74,2",2015
Nordiska Musikgymnasiet,30762346,Stockholm,0180,5565851507,Nordiska Musikgymnasiet AB,Enskild,"7,4","0,8","6,6","56,5","61,1",.,"6,3",.,.,"91,6",2015
Norra Real 82964090,82964090,Stockholm,0180,2120000142,Stockholm,Kommunal,"29,0","1,0","28,0","52,7","97,0","5,4","20,9","0,5","1 170,0","85,4",2015
Norra Real 88955893,88955893,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,5","1,0","20,5","73,5","92,7","2,4","20,0","0,5","822,0","86,6",2015
NTI Handelsgymnasiet Stockholm,15278518,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"11,5","1,0","10,5","40,8","83,4",.,"22,3",.,.,"90,4",2015
NTI-gymnasiet Stockholm,15390992,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"41,3","1,0","40,3","48,4","85,4",.,"18,5","0,4","1 865,0","80,1",2015
Odenplansgymnasiet,63943560,Stockholm,0180,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"15,6","0,5","15,2","54,0","75,0","2,0","14,2",.,.,"61,2",2015
Plusgymnasiet Stockholm,85516596,Stockholm,0180,5565789129,Plusgymnasiet AB,Enskild,"23,2","1,0","22,2","59,4","54,0",.,"17,1","1,0","379,0","75,2",2015
Praktiska Stockholm,85679487,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"24,5","1,0","23,5","38,2","61,5",.,"12,2",.,.,"77,7",2015
Påhlmans gymnasium,16784385,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"13,4","1,0","12,4","50,0","88,3","8,1","18,6","0,3","821,4","97,8",2015
Realgymnasiet Stockholm,59026584,Stockholm,0180,5565715892,Lärande i Sverige AB,Enskild,"33,8","1,0","32,8","70,7","48,2",.,"15,7","5,5","93,6","83,8",2015
REFIS Rörentr. friskola Sthlm,79829846,Stockholm,0180,5566285994,REFIS Rörentreprenörernas Friskola i Stockholm A,Enskild,"11,5","1,0","10,5","33,3","61,9",.,"12,7","0,1","2 660,0","100,0",2015
"RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319",89963319,Stockholm,0180,2120000142,Stockholm,Kommunal,"12,2","0,4","11,8","66,1","91,5",.,"2,5",.,.,"100,0",2015
Ross Tensta gymnasium 42985608,42985608,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,1",.,"21,1","71,6","83,4","2,4","13,8","1,0","292,0","95,3",2015
Ross Tensta gymnasium 51684798,51684798,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,5","1,0","21,5","53,5","86,0","2,3","14,3","1,0","307,0","100,0",2015
Scengymnasiet S:t Erik 92847964,92847964,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,0","1,0","19,0","49,1","98,4","10,5","10,2",.,.,"97,3",2015
Sjölins Ekonomiska gymnasium Södermalm,87844327,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"5,3","0,3","5,0","80,0","80,0",.,"18,2",.,.,"40,0",2015
Sjölins gymnasium Södermalm,24339566,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"21,8","1,0","20,8","49,5","82,7","1,9","21,1","0,2","2 190,0","71,2",2015
Sjömansskolan,20061769,Stockholm,0180,5565662409,Sjömansskolan Stockholm AB,Enskild,"7,5","0,4","7,1","19,7","49,3","14,1","9,3",.,.,"85,9",2015
Snitz Gymnasium,95154882,Stockholm,0180,5565042255,PPS Power Planning System Aktiebolag,Enskild,"16,8","0,5","16,3","50,5","85,2",.,"7,5",.,.,"86,2",2015
Sofiaängens skola gy,25074310,Stockholm,0180,5565980942,Sofiaängen AB,Enskild,"1,7",.,"1,7","49,1","89,8",.,"9,0",.,.,"53,9",2015
SPRINT-gymnasiet 59409052,59409052,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,8","1,0","27,8","85,2","84,7",.,"9,7","2,0","134,0","58,4",2015
Spånga Gymnasium 52333875,52333875,Stockholm,0180,2120000142,Stockholm,Kommunal,"13,5","0,9","12,6","41,6","84,1",.,"16,4","0,9","230,0","75,0",2015
Spånga Gymnasium 59316720,59316720,Stockholm,0180,2120000142,Stockholm,Kommunal,"23,7","1,0","22,7","63,5","85,3","4,4","15,7",.,.,"83,1",2015
S:t Eriks gymnasium 24663703,24663703,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,4","1,0","23,4","45,6","87,5",.,"14,3",.,.,"90,7",2015
S:t Eriks gymnasium 65666808,65666808,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,3","0,7","18,6","75,4","87,8",.,"10,8",.,.,"95,6",2015
S:t Eriks gymnasium 69543519,69543519,Stockholm,0180,2120000142,Stockholm,Kommunal,"26,9","1,0","25,9","32,4","83,3","2,7","11,7",.,.,"93,7",2015
Sthlm hotell & restaurangsk 24397215,24397215,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,6","0,9","23,7","41,6","91,9","6,9","12,0",.,.,"99,6",2015
Sthlm hotell & restaurangsk 30677562,30677562,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,5","0,9","23,6","73,5","97,9","4,1","16,0",.,.,"91,5",2015
Sthlm Transp&Fordon 85054102,85054102,Stockholm,0180,2120000142,Stockholm,Kommunal,"9,3","1,0","8,3","15,2","39,4",.,"16,4",.,.,"24,2",2015
Sthlm Transp&Fordon 87274273,87274273,Stockholm,0180,2120000142,Stockholm,Kommunal,"7,2","1,0","6,2","16,1","64,5",.,"9,4",.,.,"46,8",2015
Sthlms Int. Restaurangskola,56653353,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"10,6","1,0","9,6","68,7","89,6",.,"15,8",.,.,"100,0",2015
"Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium",24759907,Stockholm,0180,8020111582,Stiftelsen Fryshuset,Enskild,"78,4","1,0","77,4","50,8","71,5",.,"11,3",.,.,"72,3",2015
"Stockholm Science & Innovation School 78433202, SSIS",78433202,Stockholm,0180,2120000142,Stockholm,Kommunal,"7,0","1,0","6,0","53,2","66,6",.,"25,6",.,.,"66,9",2015
Stockholms Estetiska Gymnasium,35366805,Stockholm,0180,7696029995,Stockholms Estetiska Gymnasium Ek. För.,Enskild,"22,7","0,7","22,0","46,5","81,1","2,0","10,7","0,1","1 966,7","97,8",2015
Stockholms Idrottsgymnasium,31315191,Stockholm,0180,5567379226,Stockholms Idrottsgymnasium AB,Enskild,"15,0","0,9","14,1","43,3","75,2",.,"19,2","0,6","451,7","75,2",2015
Stockholms Tillskärarakademis Gymnasium,80357110,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"4,7","0,3","4,4","94,6","81,2","2,7","14,9","0,1","825,0","96,2",2015
Säkerhetsgymnasiet,23270781,Stockholm,0180,5567551386,Säkerhetsgymnasiet i Stockholm AB,Enskild,"9,7",.,"9,7","12,4","48,5",.,"13,5",.,.,"84,5",2015
Södra Latins gymnasium 42775003,42775003,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,0",.,"25,0","60,0","96,6",.,"18,9",.,.,"81,4",2015
Södra Latins gymnasium 56670842,56670842,Stockholm,0180,2120000142,Stockholm,Kommunal,"16,4",.,"16,4","56,5","92,5","6,1","12,9",.,.,"98,7",2015
Södra Latins gymnasium 89370947,89370947,Stockholm,0180,2120000142,Stockholm,Kommunal,"34,4",.,"34,4","41,2","66,2",.,"11,2",.,.,"83,5",2015
Teknik & Service Gymnasiet,18451445,Stockholm,0180,5568879018,Ludus AB,Enskild,"6,7","0,8","5,9","16,9","55,2","3,4","9,6",.,.,"100,0",2015
Thoren Business School Stockholm,48555205,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"39,0","1,0","38,0","58,3","100,0",.,"19,7","1,0","747,0","56,7",2015
Thoren Innovation School Stockholm,31313926,Stockholm,0180,5568902653,Thoren Innovation School AB,Enskild,"18,7","1,0","17,7","43,1","88,7",.,"12,9","1,0","228,0","100,0",2015
Thorildsplans gymnasium 30312720,30312720,Stockholm,0180,2120000142,Stockholm,Kommunal,"15,0",.,"15,0","66,8","87,7",.,"23,2",.,.,"100,0",2015
Thorildsplans gymnasium 57143976,57143976,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,3",.,"21,3","50,3","92,3","4,7","20,6",.,.,"95,3",2015
Thorildsplans gymnasium 93367005,93367005,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,3",.,"25,3","39,0","81,6",.,"20,2",.,.,"92,1",2015
Tyska skolan,53175499,Stockholm,0180,8020056530,Tyska Skolföreningen,Enskild,"10,0","0,2","9,8","60,0",.,.,"10,7",.,.,"44,5",2015
Viktor Rydberg gy. Jarlaplan,64388538,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"35,5","1,0","34,5","59,1","82,8",.,"15,0","0,3","2 068,0","93,0",2015
Viktor Rydberg gy. Odenplan,52153758,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"30,1","1,0","29,1","56,8","82,1",.,"16,4","0,3","1 637,9","88,6",2015
Yrkesgymnasiet Stockholm,16501673,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"12,5","0,4","12,1","38,0","42,3",.,"16,4","1,0","198,0","42,3",2015
Yrkesplugget,26298615,Stockholm,0180,5566753736,Yrkesplugget i Sverige AB,Enskild,"20,7","0,3","20,4","24,5","44,1",.,"12,2","0,2","1 660,0","100,0",2015
Östra Reals gymnasium 22116645,22116645,Stockholm,0180,2120000142,Stockholm,Kommunal,"31,4","1,0","30,4","55,3","90,8",.,"13,4","2,0","204,0","90,8",2015
Östra Reals gymnasium 99755443,99755443,Stockholm,0180,2120000142,Stockholm,Kommunal,"39,9","1,0","38,9","59,9","90,2",.,"19,1",.,.,"86,4",2015
Gymnasieutbildn. i Storfors,19005839,Storfors,1760,2120001785,Storfors,Kommunal,"3,1",.,"3,1","64,5","64,5",.,"7,7",.,.,"100,0",2015
Lundsbergs gymnasieskola,30167976,Storfors,1760,8740019362,Stiftelsen Lundsbergs Skola,Enskild,"15,5","1,0","14,5","37,7","79,2",.,"8,9","0,2","645,0","96,9",2015
Luspengymnasiet,50104466,Storuman,2421,2120002577,Storuman,Kommunal,"28,0","1,0","27,0","51,8","61,6","3,7","6,4","0,7","266,2","67,7",2015
Europaskolan Strängnäs,32071849,Strängnäs,0486,5567478416,Europaskolan Utbildning AB,Enskild,"22,5","1,5","21,0","45,1","72,9",.,"17,1",.,.,"88,8",2015
Thomasgymnasiet,79845033,Strängnäs,0486,2120000365,Strängnäs,Kommunal,"35,4","1,0","34,4","60,8","92,1",.,"11,7","1,5","268,7","86,1",2015
Strömstad Gymnasium,41099519,Strömstad,1486,2120001405,Strömstad,Kommunal,"42,1","1,0","41,1","49,2","77,7","8,6","8,9",.,.,"84,5",2015
Hjalmar Strömerskolan,59386837,Strömsund,2313,2120002486,Strömsund,Kommunal,"41,2","1,0","40,2","45,8","59,7","2,5","8,1","1,0","325,0","70,8",2015
Grillska Gymnasiet Sundbyberg,21627442,Sundbyberg,0183,8020170794,Stadsmissionens Skolstiftelse,Enskild,"11,0","1,0","10,0","42,2","78,8",.,"13,0","0,2","650,0","88,7",2015
IT-Gymnasiet Sundbyberg,17276047,Sundbyberg,0183,5565970471,IT Gymnasiet Sverige AB,Enskild,"13,5","1,0","12,5","42,0","66,8",.,"15,0",.,.,"89,2",2015
Löfströms gymnasium,40308112,Sundbyberg,0183,2120000175,Sundbyberg,Kommunal,"10,5","0,5","10,0","61,8","96,6",.,"7,6","0,8","101,3","87,6",2015
S:t Martins gymnasium,19877892,Sundbyberg,0183,2120000175,Sundbyberg,Kommunal,"20,8","0,5","20,3","65,5","86,2",.,"9,9","0,7","285,7","83,7",2015
"Mikael Elias Gymnasium, Sundsvall",21382451,Sundsvall,2281,5565583282,Mikael Elias Gymnasium AB,Enskild,"15,4","1,0","14,4","52,6","85,7",.,"18,5","1,0","265,0","90,2",2015
NTI-gymnasiet Sundsvall,48244956,Sundsvall,2281,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"16,2","1,0","15,2","67,1","72,4","6,6","13,1","0,5","398,0","98,7",2015
Plusgymnasiet Sundsvall,36769815,Sundsvall,2281,5565789129,Plusgymnasiet AB,Enskild,"10,7","1,0","9,7","79,4","30,9",.,"12,0","0,2","580,0","72,2",2015
Praktiska Sundsvall,16931486,Sundsvall,2281,5562575786,Praktiska Sverige AB,Enskild,"9,8","1,0","8,8","29,5","52,3",.,"15,5",.,.,"45,5",2015
Realgymnasiet i Sundsvall,92489953,Sundsvall,2281,5565715892,Lärande i Sverige AB,Enskild,"8,2","1,0","7,2","63,9","19,4",.,"12,2","0,6","146,7","50,0",2015
Skvaderns gymnasieskola,43873969,Sundsvall,2281,5566178215,Norrlidens Kunskapscentrum AB,Enskild,"35,9","1,0","34,9","63,8","91,4",.,"13,9","1,0","484,0","98,7",2015
Stenstansgymnasiet i Sundsvall,11033803,Sundsvall,2281,5569173635,Honesta Skolutveckling AB,Enskild,"5,6","0,7","4,9","73,5","34,7",.,"9,0","0,1","440,0","32,7",2015
Sundsvalls Gymn. Hedbergska 1,71782201,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"18,4","0,7","17,8","68,2","100,0","1,7","15,0","0,6","445,0","94,4",2015
Sundsvalls Gymn. Hedbergska 2,55825382,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"24,0","1,0","23,0","58,5","92,8","1,7","14,0",.,.,"100,0",2015
Sundsvalls Gymn. Hedbergska 3,19306558,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"20,1","1,0","19,1","43,6","79,6","1,6","10,2","0,7","277,1","100,0",2015
Sundsvalls Gymn. Västermalm 1,24993048,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"10,7","0,6","10,2","78,8","90,1","4,9","0,6","0,6","10,9","100,0",2015
Sundsvalls Gymn. Västermalm 2,70132092,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"27,0","1,0","26,0","3,8","73,1",.,"9,5","2,0","123,5","90,4",2015
Sundsvalls Gymn. Västermalm 3,36290964,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"15,0",.,"15,0","55,0","88,3","6,7","7,5","0,5","224,0","88,3",2015
Sundsvalls Gymn. Västermalm 4,65034473,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"24,2","1,0","23,2","70,0","91,4","8,6","13,5",.,.,"92,9",2015
Sundsvalls Gymn. Västermalm 5,13084253,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"28,6","1,0","27,6","28,1","74,6","0,9","15,4","0,9","465,9","85,5",2015
Sundsvalls Gymn. Västermalm 6,32321364,Sundsvall,2281,2120002411,Sundsvall,Kommunal,"16,6",.,"16,6","75,9","88,0",.,"6,1",.,.,"94,0",2015
Thoren Business School Sundsvall,59942080,Sundsvall,2281,5566139290,Thorengruppen AB,Enskild,"14,5","1,0","13,5","63,6","92,6",.,"14,0",.,.,"82,2",2015
Praktiska Sunne,64948738,Sunne,1766,5562575786,Praktiska Sverige AB,Enskild,"2,4","0,7","1,7","29,4",.,.,"11,8",.,.,.,2015
Sunne Gymnasieskola / Broby,66273269,Sunne,1766,2120001843,Sunne,Kommunal,"24,4","1,0","23,4","72,6","81,6","1,3","7,9","0,7","262,9","93,7",2015
Sunne Gymnasieskola / Södra Viken,82888663,Sunne,1766,2120001843,Sunne,Kommunal,"29,6","1,0","28,6","27,8","42,7",.,"6,6",.,.,"97,4",2015
Viljan,23384476,Surahammar,1907,5567777775,Viljan Friskola AB,Enskild,"9,4","1,0","8,4","82,0","88,0",.,"3,4",.,.,"94,0",2015
Svalöfs gymnasium,11275959,Svalöv,1214,2120000993,Svalöv,Kommunal,"47,4","0,6","46,8","47,5","63,2","2,1","8,8","1,1","373,6","88,6",2015
