skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Varberg,Bosgårdsskolan 4-9,Kommunal,Varberg,92184735,32,"61,5","75,0","81,3","190,1",20,"38,5","70,0","100,0","189,6",2013
Varberg,Buaskolan F-9,Kommunal,Varberg,11061967,10,"50,0",..,"100,0","206,5",10,"50,0",..,..,..,2013
Varberg,Furubergsskolan 7-9,Kommunal,Varberg,15808139,26,"45,6","96,2","100,0","245,7",31,"54,4","90,3",~100,"225,6",2013
Varberg,Göthriks skola F-9,Kommunal,Varberg,67801661,11,"50,0","100,0","100,0","237,5",11,"50,0",..,..,"163,9",2013
Varberg,Hagaskolan F-9 Spår Badbord,Kommunal,Varberg,26579492,24,"47,1","70,8",~100,"237,3",27,"52,9","66,7","81,5","221,0",2013
Varberg,Håstensskolan F-9,Kommunal,Varberg,75684823,20,"54,1","85,0",~100,"216,5",17,"45,9","64,7",~100,"172,5",2013
Varberg,Lindbergs skola 1-9,Kommunal,Varberg,23521056,12,"37,5","83,3",~100,"232,9",20,"62,5","85,0",~100,"220,4",2013
Varberg,Mariedalsskolan,Kommunal,Varberg,62599057,..,..,..,..,..,..,..,"83,3",~100,"180,4",2013
Varberg,Påskbergsskolan 4-9,Kommunal,Varberg,42127916,24,"53,3","87,5",~100,"212,6",21,"46,7","85,7",~100,"228,1",2013
Varberg,Rolfstorps skola,Kommunal,Varberg,46202890,16,"53,3","75,0",~100,"210,8",14,"46,7","85,7",~100,"205,9",2013
Varberg,Vidhögeskolan 4-9,Kommunal,Varberg,70460569,29,"45,3","79,3",~100,"227,0",35,"54,7","88,6",~100,"205,9",2013
Varberg,Montessorisk. Lära för livet,Enskild,,88650307,..,..,..,..,..,..,..,..,..,..,2013
Varberg,Nyhemsskolan Varbergs Krist sk,Enskild,,74843338,..,..,..,..,..,..,..,..,..,..,2013
Vaxholm,Norrbergsskolan,Kommunal,Vaxholm,24710426,43,"47,8","86,0",~100,"221,3",47,"52,2","80,9",~100,"216,4",2013
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,16,"51,6","87,5","100,0","216,7",15,"48,4","100,0","100,0","210,3",2013
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,22,"48,9","100,0","100,0","258,4",23,"51,1","87,0","100,0","232,3",2013
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,22,"45,8","86,4","100,0","258,9",26,"54,2","88,5",~100,"252,3",2013
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,19,"46,3","84,2","100,0","249,6",22,"53,7","81,8",~100,"222,4",2013
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,17,"51,5","94,1",~100,"237,6",16,"48,5","87,5",~100,"221,3",2013
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,25,"43,1","92,0",~100,"244,4",33,"56,9","81,8",~100,"204,9",2013
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,22,"48,9","100,0","100,0","278,4",23,"51,1","100,0","100,0","231,4",2013
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,,44979671,19,"55,9","94,7","100,0","229,9",15,"44,1","86,7","100,0","214,7",2013
Vellinge,Framtidskompassen i Vellinge,Enskild,,15068529,21,"42,0","100,0","100,0","260,1",29,"58,0","96,6","100,0","229,0",2013
Vellinge,Skanör Falsterbo Montessorisk.,Enskild,,46725455,10,"50,0","100,0","100,0","270,8",10,"50,0",..,"100,0","243,0",2013
Vellinge,Ängdalaskolan,Enskild,,11885832,21,"47,7","95,2","100,0","258,0",23,"52,3","100,0","100,0","233,3",2013
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,46,"46,9","80,4","84,8","212,7",52,"53,1","67,3","90,4","192,4",2013
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,43,"51,8","74,4","88,4","198,3",40,"48,2","75,0","82,5","188,8",2013
Vetlanda,Withalaskolan,Kommunal,Vetlanda,71069662,44,"40,0","77,3","84,1","208,1",66,"60,0","68,2","87,9","183,4",2013
Vetlanda,Vetlanda Friskola,Enskild,,13123046,..,..,..,..,..,..,..,.,..,..,2013
Vilhelmina,Dikanäs skola,Kommunal,Vilhelmina,16889382,..,..,..,..,..,..,..,..,..,..,2013
Vilhelmina,Hembergsskolan,Kommunal,Vilhelmina,99257809,29,"50,0","75,9",~100,"227,8",29,"50,0","69,0","72,4","178,8",2013
Vilhelmina,Saxnäs skola,Kommunal,Vilhelmina,79002691,..,..,..,..,..,..,..,..,..,..,2013
Vilhelmina,Strandskolan,Enskild,,45737019,..,..,..,..,..,..,..,..,..,..,2013
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,30,"47,6","83,3",~100,"214,1",33,"52,4","81,8",~100,"200,9",2013
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,43,"47,8","90,7",~100,"225,3",47,"52,2","74,5",~100,"192,6",2013
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,30,"55,6","80,0",~100,"205,2",24,"44,4","75,0",~100,"197,3",2013
Vingåker,Vidåkersskolan,Kommunal,Vingåker,53174138,47,"54,7","74,5","89,4","197,2",39,"45,3","74,4","84,6","184,7",2013
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,60,"50,8","83,3","88,3","208,1",58,"49,2","81,0",~100,"203,8",2013
Vänersborg,Centrala skolenheten,Kommunal,Vänersborg,33067448,141,"52,6","71,6","83,0","217,0",127,"47,4","68,5","86,6","197,8",2013
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,31,"51,7","77,4",~100,"202,7",29,"48,3","51,7","62,1","159,3",2013
Vänersborg,"Fridaskolan, Vänersborg",Enskild,,10982633,34,"49,3","88,2","100,0","228,3",35,"50,7","88,6",~100,"229,3",2013
Vännäs,Hammarskolan 7-9 AB,Kommunal,Vännäs,94348319,20,"46,5","75,0",~100,"193,9",23,"53,5","87,0","100,0","205,0",2013
Vännäs,Hammarskolan 7-9 CD,Kommunal,Vännäs,59355811,22,"48,9","59,1",~100,"237,0",23,"51,1","95,7",~100,"201,0",2013
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,23,"46,9","95,7",~100,"255,4",26,"53,1","84,6","100,0","231,1",2013
Värmdö,Djurö skola,Kommunal,Värmdö,60606792,12,"52,2","83,3","100,0","239,4",11,"47,8",..,"100,0","214,1",2013
Värmdö,Hemmestaskolan 6-9,Kommunal,Värmdö,69982204,44,"51,2","81,8",~100,"232,5",42,"48,8","71,4","88,1","203,6",2013
Värmdö,Skärgårdsskolan,Kommunal,Värmdö,53821266,..,..,.,.,.,..,..,..,..,..,2013
Värmdö,Lemshaga Akademi,Enskild,,11364996,25,"51,0","84,0",~100,"233,4",24,"49,0","83,3",~100,"226,5",2013
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,65,"50,8","81,5","87,7","217,7",63,"49,2","79,4","85,7","199,2",2013
Värnamo,Bors skola,Kommunal,Värnamo,68702432,35,"53,8","91,4",~100,"240,5",30,"46,2","86,7",~100,"206,4",2013
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,25,"43,9","72,0","76,0","222,3",32,"56,1","81,3",~100,"211,3",2013
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,35,"41,2","91,4",~100,"233,8",50,"58,8","90,0",~100,"208,0",2013
Västervik,AL5/Falken,Kommunal,Västervik,46345666,..,..,.,.,.,..,..,.,..,..,2013
Västervik,Ankarsrums skola,Kommunal,Västervik,72904597,17,"40,5","82,4",~100,"227,8",25,"59,5","76,0","80,0","193,9",2013
Västervik,Ellen Keyskolan,Kommunal,Västervik,88600321,64,"59,8","76,6","87,5","224,7",43,"40,2","81,4","86,0","212,7",2013
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,36,"45,0","86,1",~100,"235,0",44,"55,0","77,3","81,8","207,4",2013
Västervik,Åbyskolan,Kommunal,Västervik,48015765,27,"44,3","74,1",~100,"219,2",34,"55,7","70,6","79,4","179,9",2013
Västervik,Överumsskolan 7-9,Kommunal,Västervik,75732352,14,"50,0","100,0","100,0","243,2",14,"50,0",..,~100,"190,2",2013
Västervik,Alphaskolan,Enskild,,25749057,..,..,..,..,..,..,..,..,..,..,2013
Västervik,Gamlebyvikens friskola,Enskild,,80536102,..,..,..,..,..,..,..,..,..,..,2013
Västerås,Apalbyskolan 6-9,Kommunal,Västerås,99947080,20,"46,5","80,0",~100,"242,6",23,"53,5","82,6",~100,"210,7",2013
Västerås,Bäckbyskolan 1,Kommunal,Västerås,82768033,26,"43,3","53,8",~100,"194,1",34,"56,7","73,5","79,4","194,3",2013
Västerås,Bäckbyskolan 2,Kommunal,Västerås,36793802,..,..,..,..,..,..,..,..,..,..,2013
Västerås,Irstaskolan 7-9,Kommunal,Västerås,12507517,31,"47,7","83,9",~100,"224,1",34,"52,3","85,3",~100,"201,5",2013
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,60,"44,4","81,7","85,0","224,1",75,"55,6","86,7","90,7","213,7",2013
Västerås,Nybyggeskolan 1,Kommunal,Västerås,14086188,50,"49,0","74,0","80,0","221,6",52,"51,0","61,5","71,2","189,4",2013
Västerås,Nybyggeskolan 2,Kommunal,Västerås,39103253,26,"45,6","84,6",~100,"217,3",31,"54,4","61,3","74,2","179,3",2013
Västerås,Persboskolan,Kommunal,Västerås,10453232,26,"47,3","80,8",~100,"204,4",29,"52,7","65,5","72,4","199,5",2013
Västerås,Rönnbyskolan 6-9,Kommunal,Västerås,16313755,23,"45,1","87,0",~100,"234,9",28,"54,9","92,9",~100,"222,9",2013
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,47,"49,0","51,1","59,6","197,2",49,"51,0","53,1","67,3","180,0",2013
Västerås,S:t Ilians skola,Kommunal,Västerås,66142210,49,"46,7","69,4","79,6","194,4",56,"53,3","53,6","66,1","165,0",2013
Västerås,Tillbergaskolan 6-9,Kommunal,Västerås,22744262,40,"52,6","85,0",~100,"212,6",36,"47,4","83,3",~100,"223,9",2013
Västerås,Viksängsskolan 1,Kommunal,Västerås,15622675,22,"38,6","100,0","100,0","231,8",35,"61,4","94,3",~100,"212,9",2013
Västerås,Viksängsskolan 2,Kommunal,Västerås,96481822,52,"47,3","96,2",~100,"239,1",58,"52,7","77,6",~100,"217,9",2013
Västerås,Önstaskolan,Kommunal,Västerås,84998800,49,"59,0","73,5","81,6","209,9",34,"41,0","70,6",~100,"201,1",2013
Västerås,Centuriaskolan,Enskild,,83896681,..,..,..,..,..,..,..,"76,9","100,0","212,1",2013
Västerås,Engelska Skolan i Västerås,Enskild,,46042136,..,..,"100,0","100,0","266,6",..,..,..,..,..,2013
Västerås,Entréskolan,Enskild,,77743622,32,"74,4","59,4","75,0","185,1",11,"25,6",..,~100,"185,7",2013
Västerås,Fryxellska skolan,Enskild,,73093445,85,"67,5","90,6",~100,"240,8",41,"32,5","82,9",~100,"218,3",2013
Västerås,Kunskapsskolan Västerås,Enskild,,30576881,43,"53,1","88,4","88,4","243,8",38,"46,9","78,9","84,2","203,2",2013
Västerås,"MBC skolan, Västerås",Enskild,,82151850,..,..,.,..,..,..,..,.,..,..,2013
Västerås,Pilträdsskolan,Enskild,,81265119,..,..,..,..,..,..,..,..,..,..,2013
Västerås,Rotundaskolan,Enskild,,80009811,23,"46,0","65,2","73,9","216,2",27,"54,0","81,5","81,5","205,6",2013
Västerås,"Västerås Waldorfskola, grund",Enskild,,14896115,..,..,..,..,..,..,..,..,..,..,2013
Växjö,Arabyskolan,Kommunal,Växjö,14836816,38,"49,4","63,2","84,2","185,1",39,"50,6","51,3","71,8","168,1",2013
Växjö,Bergundaskolan 7-9,Kommunal,Växjö,78331744,63,"52,9","84,1","90,5","238,1",56,"47,1","82,1","85,7","206,5",2013
Växjö,Braås skola,Kommunal,Växjö,40283052,37,"52,1","86,5",~100,"226,2",34,"47,9","88,2",~100,"205,7",2013
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,73,"49,0","80,8",~100,"217,2",76,"51,0","67,1","88,2","178,6",2013
Växjö,Lammhults skola,Kommunal,Växjö,57569623,16,"55,2","93,8",~100,"233,9",13,"44,8",..,~100,"166,3",2013
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,67,"42,9","88,1",~100,"224,1",89,"57,1","84,3","92,1","213,1",2013
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,..,..,"92,3","100,0","232,5",..,..,..,..,..,2013
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,79,"52,3","77,2","84,8","228,8",72,"47,7","79,2","80,6","192,0",2013
Växjö,"Karl-Oskarskolan, Växjö",Enskild,,69600902,29,"37,7","75,9","82,8","227,2",48,"62,3","81,3",~100,"209,4",2013
Växjö,Kronoberg Skola,Enskild,,44785862,21,"37,5","95,2",~100,"261,7",35,"62,5","97,1","100,0","241,4",2013
Ydre,Ydreskolan,Kommunal,Ydre,17132875,11,"36,7",..,..,"228,0",19,"63,3","94,7",~100,"206,4",2013
Ystad,Norreportskolan,Kommunal,Ystad,89680009,79,"52,3","92,4",~100,"231,1",72,"47,7","88,9",~100,"216,1",2013
Ystad,Västervångskolan,Kommunal,Ystad,24450024,30,"44,8","90,0",~100,"244,0",37,"55,2","94,6",~100,"216,3",2013
Ystad,Kunskapsskolan Ystad,Enskild,,58980145,49,"57,0","100,0","100,0","248,9",37,"43,0","94,6",~100,"235,1",2013
Åmål,Kristinebergskolan,Kommunal,Åmål,57530972,68,"54,0","70,6","91,2","217,6",58,"46,0","72,4","89,7","193,8",2013
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,10,"28,6","100,0","100,0","269,0",25,"71,4","76,0","80,0","192,8",2013
Ånge,Minervaskolan,Kommunal,Ånge,43954518,28,"56,0","85,7",~100,"221,0",22,"44,0","45,5","54,5","157,8",2013
Ånge,Heliås nat.vet skola Erikslund,Enskild,,65951625,..,..,..,..,..,..,..,..,..,..,2013
Åre,Duveds skola 4-9,Kommunal,Åre,53536862,10,"32,3","100,0","100,0","234,5",21,"67,7","90,5","100,0","220,6",2013
Åre,Hallens Kyrkskola F-9,Kommunal,Åre,47003034,..,..,..,..,..,..,..,..,..,..,2013
Åre,Mörsils skola 7-9,Kommunal,Åre,99830430,30,"38,5","73,3","83,3","206,5",48,"61,5","66,7","81,3","201,9",2013
Årjäng,Silbodalskolan H,Kommunal,Årjäng,31591948,38,"45,8","97,4",~100,"230,0",45,"54,2","77,8","88,9","202,5",2013
Årjäng,Töcksfors skola,Kommunal,Årjäng,77714062,22,"51,2","77,3",~100,"241,5",21,"48,8","85,7","100,0","210,0",2013
Åsele,Åsele Centralskola,Kommunal,Åsele,43833784,..,..,..,..,..,..,..,"76,2",~100,"187,3",2013
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,38,"35,5","60,5","76,3","187,6",69,"64,5","72,5","92,8","189,5",2013
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,15,"35,7","80,0",~100,"192,3",27,"64,3","74,1",~100,"200,6",2013
Åstorp,"PeterSvenskolan, Åstorp",Enskild,,86363057,20,"50,0","80,0",~100,"206,0",20,"50,0","75,0","75,0","168,3",2013
Åtvidaberg,Alléskolan,Kommunal,Åtvidaberg,56528690,70,"48,6","74,3","82,9","207,7",74,"51,4","51,4","75,7","181,2",2013
Älmhult,Diö skola,Kommunal,Älmhult,93625542,12,"48,0","100,0","100,0","256,3",13,"52,0","84,6",~100,"204,0",2013
Älmhult,Gemö-/Linnéskolan 4,Kommunal,Älmhult,66753925,51,"61,4","78,4","90,2","222,9",32,"38,6","71,9","78,1","192,1",2013
Älmhult,Klöxhultsskolan 2,Kommunal,Älmhult,55348814,15,"45,5","100,0","100,0","266,0",18,"54,5","61,1",~100,"174,9",2013
Älmhult,Karl-Oskarskolan i Älmhult,Enskild,,84756527,..,..,..,..,..,..,..,..,~100,"174,7",2013
Älvdalen,Strandskolan,Kommunal,Älvdalen,92564610,..,..,..,..,..,..,..,..,..,"174,4",2013
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,10521174,25,"49,0","96,0",~100,"244,3",26,"51,0","80,8","80,8","196,6",2013
Älvkarleby,Rotskärsskolan,Kommunal,Älvkarleby,96982474,19,"45,2","63,2",~100,"176,7",23,"54,8","69,6",~100,"174,9",2013
Älvkarleby,Älvskolan,Kommunal,Älvkarleby,49671776,..,..,.,..,..,..,..,.,.,.,2013
Älvkarleby,Älvboda friskola,Enskild,,74070812,19,"46,3","100,0","100,0","232,2",22,"53,7","72,7",~100,"169,1",2013
Älvsbyn,Vidselskolan,Kommunal,Älvsbyn,86476920,..,..,..,..,..,..,..,..,..,..,2013
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,40,"57,1","82,5",~100,"226,8",30,"42,9","73,3","83,3","189,5",2013
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,82,"55,0","81,7","89,0","225,3",67,"45,0","86,6","89,6","212,5",2013
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,13,"36,1","84,6","100,0","235,0",23,"63,9","91,3",~100,"201,3",2013
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,68,"53,5","92,6",~100,"235,7",59,"46,5","69,5",~100,"192,6",2013
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,13,"41,9","100,0","100,0","255,0",18,"58,1","83,3",~100,"206,1",2013
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,20,"60,6","100,0","100,0","235,5",13,"39,4","84,6","100,0","207,5",2013
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,21,"46,7","100,0","100,0","252,9",24,"53,3","83,3",~100,"205,7",2013
Ängelholm,AGAPE-skolan,Enskild,,10747241,..,..,.,.,.,..,..,.,.,..,2013
Ängelholm,Vittra Fram,Enskild,,14569133,15,"50,0","86,7",~100,"218,0",15,"50,0","93,3","100,0","234,0",2013
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,46,"41,1","97,8","100,0","255,5",66,"58,9","83,3",~100,"222,9",2013
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,37,"60,7","83,8","86,5","226,9",24,"39,3","70,8","79,2","203,0",2013
Örebro,Adolfsbergssk. spec.enhet,Kommunal,Örebro,68103849,..,..,.,.,..,..,..,..,..,..,2013
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,67,"46,2","89,6",~100,"238,6",78,"53,8","83,3","91,0","212,6",2013
Örebro,Almby skola,Kommunal,Örebro,22049573,64,"60,4","78,1","81,3","215,3",42,"39,6","61,9","71,4","167,4",2013
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,63,"45,3","92,1","92,1","231,7",76,"54,7","76,3","89,5","197,8",2013
Örebro,Glanshammars skola,Kommunal,Örebro,39061881,..,..,..,..,..,..,..,"92,3",~100,"215,4",2013
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,82,"45,8","79,3","87,8","210,2",97,"54,2","73,2","83,5","201,7",2013
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,66,"57,4","93,9",~100,"247,2",49,"42,6","79,6","85,7","205,6",2013
Örebro,Mellringeskolan,Kommunal,Örebro,26290434,48,"44,4","56,3","75,0","187,7",60,"55,6","65,0",~100,"192,9",2013
Örebro,Navet,Kommunal,Örebro,12248380,18,"39,1","61,1","72,2","225,4",28,"60,9","53,6","78,6","182,2",2013
Örebro,Odenskolan F-9,Kommunal,Örebro,66382532,32,"54,2","81,3",~100,"219,8",27,"45,8","51,9","74,1","163,8",2013
Örebro,Olaus Petriskolan,Kommunal,Örebro,65613995,24,"47,1","83,3",~100,"233,6",27,"52,9","81,5",~100,"202,8",2013
Örebro,Språkklass Navet,Kommunal,Örebro,22223037,..,..,.,.,.,..,..,.,.,.,2013
Örebro,Vivallaskolan F-9,Kommunal,Örebro,37730120,36,"46,8","41,7","63,9","156,7",41,"53,2","48,8","75,6","171,1",2013
Örebro,Västra Engelbrektsskolan,Kommunal,Örebro,54656817,27,"42,9","51,9","59,3","172,0",36,"57,1","47,2","66,7","153,9",2013
Örebro,Alsalam,Enskild,,99730324,..,..,..,..,"216,8",..,..,..,..,..,2013
Örebro,Engelska Skolan i Örebro,Enskild,,23908629,57,"48,3","87,7",~100,"252,4",61,"51,7","80,3",~100,"216,9",2013
Örebro,Grenadjärskolan,Enskild,,36409468,..,..,..,..,..,..,..,..,..,..,2013
Örebro,Hannaskolan,Enskild,,13390547,15,"60,0","86,7",~100,"227,2",10,"40,0",..,..,"220,0",2013
Örebro,Johannaskolan Örebro waldorfsk,Enskild,,11909268,..,..,..,..,..,..,..,..,..,..,2013
Örebro,Karl Johans skola,Enskild,,28067210,65,"72,2","92,3",~100,"243,0",25,"27,8","84,0","100,0","233,8",2013
Örebro,Kunskapsskolan Örebro,Enskild,,76018506,34,"50,7","85,3",~100,"231,6",33,"49,3","75,8",~100,"216,4",2013
Örebro,MBC skolan Örebro,Enskild,,27319904,..,..,.,.,..,..,..,.,..,..,2013
Örebro,Viktoriaskolan,Enskild,,19742982,..,..,"82,4",~100,"250,6",..,..,..,..,..,2013
Örkelljunga,Bokelundaskolan,Kommunal,Örkelljunga,75730222,..,..,..,..,..,..,..,..,..,..,2013
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,38,"48,7","81,6",~100,"227,9",40,"51,3","85,0",~100,"198,1",2013
Örkelljunga,Solängskolan,Enskild,,10757780,..,..,..,..,..,..,..,.,.,.,2013
Örnsköldsvik,Alneskolan,Kommunal,Örnsköldsvik,69067954,23,"48,9","87,0","100,0","212,5",24,"51,1","91,7",~100,"203,3",2013
Örnsköldsvik,Bjästaskolan,Kommunal,Örnsköldsvik,54267727,30,"48,4","83,3",~100,"233,5",32,"51,6","71,9",~100,"203,8",2013
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,16,"45,7","81,3",~100,"202,5",19,"54,3","84,2",~100,"187,8",2013
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,26,"42,6","88,5",~100,"204,4",35,"57,4","94,3",~100,"208,3",2013
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,62716649,71,"55,9","71,8","83,1","204,4",56,"44,1","67,9","85,7","192,5",2013
Örnsköldsvik,Husumskolan,Kommunal,Örnsköldsvik,18668554,15,"40,5","100,0","100,0","241,7",22,"59,5","72,7","100,0","195,6",2013
Örnsköldsvik,Höglandskolan,Kommunal,Örnsköldsvik,93761242,22,"55,0","95,5",~100,"231,6",18,"45,0",..,"72,2","182,5",2013
Örnsköldsvik,Själevadskolan,Kommunal,Örnsköldsvik,32230046,20,"41,7","85,0",~100,"225,9",28,"58,3","85,7",~100,"210,5",2013
Örnsköldsvik,Sörlidenskolan,Kommunal,Örnsköldsvik,42897421,15,"40,5",..,..,"195,5",22,"59,5","50,0","63,6","172,8",2013
Örnsköldsvik,Ängetskolan,Kommunal,Örnsköldsvik,10788890,28,"49,1","92,9",~100,"229,1",29,"50,9","82,8",~100,"206,2",2013
Örnsköldsvik,Broskolan Ö-viks Kristna skola,Enskild,,32866578,..,..,..,..,..,..,..,..,..,..,2013
Örnsköldsvik,Bäckagårdsskolan,Enskild,,50936464,..,..,.,.,.,..,..,..,..,..,2013
Östersund,Kastalskolan,Kommunal,Östersund,34895088,43,"52,4","83,7",~100,"211,2",39,"47,6","74,4","87,2","185,9",2013
Östersund,Lugnviksskolan 2,Kommunal,Östersund,98996524,..,..,"82,4","100,0","240,3",..,..,..,..,..,2013
Östersund,Parkskolan 1,Kommunal,Östersund,28195485,33,"52,4","84,8",~100,"216,4",30,"47,6","83,3",~100,"203,5",2013
Östersund,Parkskolan 2,Kommunal,Östersund,71055676,..,..,.,.,.,..,..,.,.,..,2013
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,45,"56,3","95,6",~100,"251,3",35,"43,8","91,4",~100,"224,3",2013
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,18,"50,0","88,9",~100,"235,3",18,"50,0","61,1","72,2","164,9",2013
Östersund,Treälvsskolan 1,Kommunal,Östersund,76664723,17,"56,7","76,5",~100,"239,7",13,"43,3","76,9",~100,"186,5",2013
Östersund,Vallaskolan Omega,Kommunal,Östersund,27412144,12,"42,9","100,0","100,0","253,1",16,"57,1","100,0","100,0","228,6",2013
Östersund,Ängsmogården,Kommunal,Östersund,57462607,..,..,..,..,..,..,..,"76,9",~100,"208,1",2013
Östersund,Östbergsskolan Västerhus,Kommunal,Östersund,74981470,13,"54,2","84,6",~100,"213,7",11,"45,8","90,9",~100,"198,0",2013
Östersund,Östbergsskolan Österhus,Kommunal,Östersund,87451528,..,..,"82,4",~100,"237,9",..,..,..,..,..,2013
Östersund,Friggaskolan,Enskild,,58922041,16,"40,0","100,0","100,0","268,6",24,"60,0","100,0","100,0","216,7",2013
Östersund,"Prolympia, Östersund",Enskild,,16858929,29,"37,7","89,7",~100,"230,5",48,"62,3","97,9","100,0","219,8",2013
Österåker,Ljusterö skola,Kommunal,Österåker,53319802,..,..,..,..,..,..,..,..,"100,0","207,5",2013
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,22,"50,0","81,8",~100,"207,3",22,"50,0","77,3",~100,"216,6",2013
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,43,"55,8","79,1","83,7","204,3",34,"44,2","79,4",~100,"209,0",2013
Österåker,Söraskolan,Kommunal,Österåker,88712672,40,"38,1","47,5","57,5","209,7",65,"61,9","61,5","69,2","171,4",2013
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,40,"48,2","80,0",~100,"221,6",43,"51,8","69,8",~100,"204,5",2013
Österåker,"Prolympia, Åkersberga",Enskild,,22738124,10,"31,3",..,"100,0","239,3",22,"68,8","77,3","100,0","222,0",2013
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,44,"45,8","70,5","75,0","192,9",52,"54,2","82,7",~100,"203,9",2013
Östhammar,Olandsskolan 6-9,Kommunal,Östhammar,69145770,21,"51,2","85,7",~100,"229,4",20,"48,8","75,0",~100,"211,9",2013
Östhammar,Resursskolan,Kommunal,Östhammar,40205847,..,..,.,.,.,..,..,.,.,.,2013
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,19,"45,2",..,"63,2","173,0",23,"54,8",..,"52,2","178,2",2013
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,13,"37,1",..,~100,"241,5",22,"62,9",..,~100,"189,5",2013
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,34,"54,0","88,2",~100,"231,8",29,"46,0","75,9","82,8","205,8",2013
Östra Göinge,Snapphaneskolan,Kommunal,Östra Göinge,81683738,39,"52,0","82,1",~100,"211,0",36,"48,0","75,0",~100,"193,9",2013
Östra Göinge,Färe Montessoriskola,Enskild,,26599013,..,..,.,..,..,..,..,..,..,"191,8",2013
Överkalix,Strandskolan,Kommunal,Överkalix,50308658,11,"36,7","90,9",~100,"228,2",19,"63,3","89,5",~100,"216,1",2013
