skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Sveriges Ridgymnasium Varberg,23517683,Varberg,1383,5566814504,Sveriges Ridgymnasium AB,Enskild,"11,3","1,0","10,3","64,9","69,4","3,9","8,5","0,0","4 350,0","59,0",2018
Sundsgymnasiet,31975673,Vellinge,1233,2120001033,Vellinge,Kommunal,"59,0","0,6","58,5","56,3","96,3","4,8","14,1",.,.,"94,5",2018
Njudungsgymnasiet 1,61119556,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"22,9","0,8","22,2","73,8","79,1",.,"7,5","0,9","184,4","80,1",2018
Njudungsgymnasiet 2,82251333,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"26,8","1,0","25,8","37,7","67,2","1,9","9,2","0,5","526,7","76,3",2018
Njudungsgymnasiet 3,99864908,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"21,3","1,0","20,3","64,5","87,3","2,0","10,3","0,5","420,0","83,1",2018
Njudungsgymnasiet 4,27106031,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"21,8","1,0","20,8","57,3","82,4",.,"11,1","0,5","462,0","78,3",2018
Njudungsgymnasiet 5,59463950,Vetlanda,0685,2120000571,Vetlanda,Kommunal,"25,1","1,0","24,1","31,7","79,7","2,1","9,0","0,5","482,2","80,2",2018
Malgomajskolan,63931325,Vilhelmina,2462,2120002601,Vilhelmina,Kommunal,"64,7","1,0","63,7","47,3","73,0","3,1","5,6","2,0","179,5","84,1",2018
Vimmerby gymnasium 1,44586618,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"7,2","0,8","6,4","50,3","47,2",.,"15,4","0,5","196,0","47,2",2018
Vimmerby gymnasium 2,57391913,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"25,8","1,0","24,8","55,8","76,0",.,"11,8",.,.,"91,0",2018
Vimmerby gymnasium 3,75374280,Vimmerby,0884,2120000787,Vimmerby,Kommunal,"18,2","1,0","17,2","29,0","78,4","5,8","8,2","1,0","142,0","91,7",2018
Sundlergymnasiet,46148350,Vårgårda,1442,2120001454,Vårgårda,Kommunal,"33,6","0,9","32,7","61,0","86,3","7,3","11,5","0,9","418,9","87,5",2018
Birger Sjöberggymnasiet 1,50133877,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"65,7","1,0","64,7","48,1","73,5","2,9","16,2","1,9","550,0","77,0",2018
"Fridagymnasiet, Vänersborg",74919147,Vänersborg,1487,5564515988,Fridaskolorna AB,Enskild,"15,6","1,0","14,6","43,2","87,0",.,"15,3",.,.,"80,1",2018
"Liljaskolan, sektor A",90240730,Vännäs,2460,2120002841,Vännäs,Kommunal,"26,0","1,0","25,0","20,2","57,3","4,0","7,7","1,0","192,0","93,6",2018
"Liljaskolan, sektor B",84908877,Vännäs,2460,2120002841,Vännäs,Kommunal,"25,3","1,0","24,3","38,3","74,5","3,7","9,3","0,7","321,4","86,8",2018
"Liljaskolan, sektor C",78389879,Vännäs,2460,2120002841,Vännäs,Kommunal,"23,9","1,0","22,9","39,1","75,7","8,7","9,0","1,0","205,0","100,0",2018
"Gustavsbergs gymnasium ,G2,",24277564,Värmdö,0120,2120000035,Värmdö,Kommunal,"30,3","1,0","29,3","79,8","89,8","3,4","10,8","0,9","352,2","93,2",2018
Mälardalens Ridgymnasium Gustavsberg,88956420,Värmdö,0120,5569516742,Mälardalens Ridgymnasium AB,Enskild,"6,4","0,3","6,1","100,0","15,6",.,"4,6",.,.,"60,5",2018
Värmdö gymnasium,44412461,Värmdö,0120,2120000035,Värmdö,Kommunal,"77,1","1,0","76,1","57,8","95,2","3,8","15,9","2,0","606,0","88,3",2018
Värmdö Tekniska gymnasieskola,34002355,Värmdö,0120,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"18,1","1,0","17,1","41,9","56,2",.,"13,3","0,2","1 140,0","73,7",2018
Finnvedens Gymnasium 1,16577552,Värnamo,0683,2120000555,Värnamo,Kommunal,"21,7","1,0","20,7","55,3","65,8","3,1","9,0","0,2","1 240,0","93,3",2018
Finnvedens Gymnasium 2,36355200,Värnamo,0683,2120000555,Värnamo,Kommunal,"28,2","1,0","27,2","62,3","86,4","1,7","12,1","0,5","660,0","99,7",2018
Finnvedens Gymnasium 3,96920524,Värnamo,0683,2120000555,Värnamo,Kommunal,"28,7","1,0","27,7","52,3","71,6","0,2","10,2","0,5","568,0","96,1",2018
Finnvedens Gymnasium 4,18217765,Värnamo,0683,2120000555,Värnamo,Kommunal,"34,8","1,0","33,8","40,6","83,7","3,1","13,0","0,5","878,0","98,4",2018
Gamlebygymnasiet,14677676,Västervik,0883,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"16,1","1,0","15,1","52,0","51,7","6,6","9,1",.,.,"95,0",2018
Västerviks gymnasium Ro 1,96152872,Västervik,0883,2120000779,Västervik,Kommunal,"25,8","1,0","24,8","25,9","83,9","4,0","7,7","0,8","254,7","100,0",2018
Västerviks gymnasium Ro 2,77835341,Västervik,0883,2120000779,Västervik,Kommunal,"6,9","0,6","6,3","63,2","68,5",.,"10,6","0,3","268,0","97,6",2018
Västerviks gymnasium Ro 3,70803636,Västervik,0883,2120000779,Västervik,Kommunal,"29,6","1,0","28,6","56,8","91,3","3,7","15,2","0,5","870,0","94,1",2018
Västerviks gymnasium Ro 4,44041939,Västervik,0883,2120000779,Västervik,Kommunal,"12,4","1,0","11,4","44,8","77,7",.,"15,0","1,0","170,0","70,2",2018
Västerviks gymnasium RO5,49576295,Västervik,0883,2120000779,Västervik,Kommunal,"20,4","1,0","19,4","53,6","100,0","10,0","9,6","0,5","372,0","98,8",2018
ABB Industrigymnasium Västerås,66028861,Västerås,1980,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"21,7","1,0","20,7","60,4","87,4","1,9","15,9","0,2","1 650,0","95,9",2018
Carlforsska gymnasiet,77712952,Västerås,1980,2120002080,Västerås,Kommunal,"46,0","1,0","45,0","60,6","86,0","4,4","10,1","1,0","456,0","93,8",2018
Carlforsska gymnasiet EK HA,23797825,Västerås,1980,2120002080,Västerås,Kommunal,"18,9","0,8","18,1","50,6","93,9","5,5","17,6","0,8","398,8","89,5",2018
Carlforsska gymnasiet IM,57999564,Västerås,1980,2120002080,Västerås,Kommunal,"35,1","1,0","34,1","74,8","84,6","19,9","8,1","1,8","152,8","91,6",2018
Edströmska,92009807,Västerås,1980,2120002080,Västerås,Kommunal,"40,4","0,9","39,5","23,8","55,2","1,3","8,7","1,0","344,0","92,9",2018
Grillska Gymnasiet Västerås,10433896,Västerås,1980,8020170794,Stadsmissionens Skolstiftelse,Enskild,"27,3","1,0","26,3","49,9","88,9","3,8","15,0","1,0","394,0","89,4",2018
Hahrska gymnasiet,10342448,Västerås,1980,2120002080,Västerås,Kommunal,"30,4","0,9","29,5","40,7","63,5","4,4","12,8","0,5","758,0","95,0",2018
JENSEN Gymnasium Västerås,49170638,Västerås,1980,5566358759,Jensen Education College AB,Enskild,"8,7","1,0","7,7","63,6","76,6","2,6","15,1","0,2","580,0","100,0",2018
Kopparlundsgymnasiet,46379730,Västerås,1980,8176058942,Västerås Entreprenörsgymnasium,Enskild,"13,6","0,9","12,7","57,5","78,0","1,6","10,6","0,4","337,5","89,0",2018
Kunskapsgymnasiet Västerås,25379974,Västerås,1980,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"15,1","1,0","14,1","68,1","80,1",.,"18,2",.,.,"87,2",2018
Mälardalens Ridgymnasium Västerås,98032567,Västerås,1980,9165808479,Mälardalens Ridgymnasium Västerås Handelsbolag,Enskild,"6,3","0,3","6,0","68,4","59,8",.,"7,3",.,.,"89,7",2018
NTI Gymnasiet Västerås,43154449,Västerås,1980,5565970471,IT Gymnasiet Sverige AB,Enskild,"14,2","1,0","13,2","42,0","75,4","5,7","13,5",.,.,"86,7",2018
Praktiska Västerås,96194948,Västerås,1980,5562575786,Praktiska Sverige AB,Enskild,"15,5","1,0","14,5","73,8","51,7","4,5","12,8","0,2","1 233,3","89,7",2018
Realgymnasiet  Västerås,25955541,Västerås,1980,5565715892,Lärande i Sverige AB,Enskild,"17,9","1,0","16,9","68,2","62,0",.,"11,9","0,1","4 000,0","97,0",2018
Rudbeckianska gymnasiet,88025221,Västerås,1980,2120002080,Västerås,Kommunal,"87,8","0,9","86,9","57,2","97,7","1,2","15,4","2,0","670,5","96,8",2018
Skultuna gymnasieenhet,33537203,Västerås,1980,2120002080,Västerås,Kommunal,"1,9","0,2","1,7","69,7","36,4",.,"6,7","0,1","110,0","97,0",2018
Thoren Business School Västerås,18042101,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"18,5","1,0","17,5","59,3","81,7","4,3","19,3","0,5","674,0","74,2",2018
Tranellska gymnasiet,14799321,Västerås,1980,2120002080,Västerås,Kommunal,"16,4","0,7","15,7","82,2","93,0","6,4","10,4","1,0","163,0","94,3",2018
Västerås Citygymnasium,56041699,Västerås,1980,5567503890,Västerås Citygymnasium AB,Enskild,"23,9","1,0","22,9","66,5","67,8","5,3","11,5","0,4","657,5","49,9",2018
Widénska gymnasiet,70955448,Västerås,1980,2120002080,Västerås,Kommunal,"35,3","1,0","34,3","54,2","89,2",.,"16,4","1,0","561,0","100,0",2018
Wijkmanska gymnasiet,68824244,Västerås,1980,2120002080,Västerås,Kommunal,"27,5","1,0","26,5","30,2","83,4",.,"11,4","0,5","602,0","92,5",2018
Yrkesgymnasiet Västerås,90685868,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"12,1","1,0","11,1","56,1","47,1",.,"19,9",.,.,"18,1",2018
Ingelstadgymnasiet,24501884,Växjö,0780,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"21,5",.,"21,5","60,9","75,0",.,"10,8","1,0","232,0","86,0",2018
Katedralskolan 1,46707989,Växjö,0780,2120000662,Växjö,Kommunal,"21,5","1,0","20,5","57,0","99,4",.,"17,4","0,5","716,0","96,0",2018
Katedralskolan 2,46986216,Växjö,0780,2120000662,Växjö,Kommunal,"29,0","1,0","28,0","51,0","94,4",.,"8,4","0,5","470,0","93,1",2018
Katedralskolan 3,67924816,Växjö,0780,2120000662,Växjö,Kommunal,"27,9","1,0","26,9","55,4","93,9",.,"14,0","0,5","752,0","99,3",2018
Katedralskolan 4,92805465,Växjö,0780,2120000662,Växjö,Kommunal,"18,7","1,0","17,7","63,0","99,3",.,"20,1","0,5","714,0","89,3",2018
Kungsmadskolan 1,56084099,Växjö,0780,2120000662,Växjö,Kommunal,"23,3","1,0","22,3","53,8","93,2","12,5","10,3",.,.,"99,1",2018
Kungsmadskolan 2,80711021,Växjö,0780,2120000662,Växjö,Kommunal,"26,5","1,0","25,5","55,1","72,9","0,8","11,6","1,0","296,0","97,4",2018
Kungsmadskolan 3,54927401,Växjö,0780,2120000662,Växjö,Kommunal,"25,0","1,0","24,0","44,7","70,8","6,9","9,5","1,0","228,0","100,0",2018
Kungsmadskolan 5,17648596,Växjö,0780,2120000662,Växjö,Kommunal,"15,1","0,5","14,6","14,4","79,5","3,4","13,4",.,.,"100,0",2018
Kungsmadskolan 6,16720048,Växjö,0780,2120000662,Växjö,Kommunal,"17,5","1,0","16,5","48,0","83,0","3,0","11,4","0,5","374,0","100,0",2018
LBS Ljud & Bildskolan Växjö,17083056,Växjö,0780,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"6,8","0,8","6,0","50,0","33,3",.,"12,3","0,2","370,0","50,0",2018
Praktiska Växjö,39341381,Växjö,0780,5562575786,Praktiska Sverige AB,Enskild,"17,0","1,0","16,0","25,0","68,8",.,"11,7","0,3","748,0","81,3",2018
ProCivitas Privata Gymnasium Växjö,61176909,Växjö,0780,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"19,8","1,0","18,8","65,2","81,1","3,2","20,9","0,2","1 970,0","92,2",2018
Skanskagymnasiet,43479922,Växjö,0780,5567435994,Skanskaskolan i Växjö AB,Enskild,"10,9","1,0","9,9","49,5","76,8","8,1","8,8","0,3","263,6","85,9",2018
Teknikum 1,60088179,Växjö,0780,2120000662,Växjö,Kommunal,"21,6",.,"21,6","67,6","88,0",.,"11,3",.,.,"92,6",2018
Teknikum 2,28391147,Växjö,0780,2120000662,Växjö,Kommunal,"32,7",.,"32,7","31,3","73,2","3,1","11,8",.,.,"85,5",2018
Teknikum 3,77843821,Växjö,0780,2120000662,Växjö,Kommunal,"15,7","1,0","14,7","64,2","94,2","6,8","10,1","1,0","148,0","83,3",2018
Växjö Fria Fordongymnasium,29209307,Växjö,0780,5562496629,VFG Utbildning AB,Enskild,"20,6","1,0","19,6","14,8","36,3","5,1","11,3","0,1","2 210,0","65,9",2018
Växjö Fria Gymnasium,21778322,Växjö,0780,5565847836,Växjö Fria Gymnasium AB,Enskild,"32,4","1,0","31,4","66,7","80,3",.,"14,8","1,0","465,0","92,5",2018
Fria Läroverken i Ystad,31380193,Ystad,1286,5569306979,Gymnasieskolor i Syd AB,Enskild,"8,1","0,6","7,5","26,2","79,7","4,0","17,4","0,1","1 300,0","63,9",2018
Praktiska Ystad,90290154,Ystad,1286,5562575786,Praktiska Sverige AB,Enskild,"17,0","1,0","16,0","58,4","20,0","4,4","11,1",.,.,"48,1",2018
"Ystad Gymnasium, område 1",25847233,Ystad,1286,2120001181,Ystad,Kommunal,"27,2","1,0","26,2","74,8","85,3","9,0","9,1","1,0","238,0","97,4",2018
"Ystad Gymnasium, område 2",62612992,Ystad,1286,2120001181,Ystad,Kommunal,"29,3","1,0","28,3","38,5","87,7",.,"11,2","0,7","481,8","96,2",2018
"Ystad Gymnasium, område 3",85485803,Ystad,1286,2120001181,Ystad,Kommunal,"26,3","1,0","25,3","42,7","91,0","4,7","10,0","0,7","379,1","97,6",2018
"Ystad Gymnasium, område 4",16161214,Ystad,1286,2120001181,Ystad,Kommunal,"26,2","0,5","25,7","54,5","55,7","12,4","7,1","1,5","122,0","96,5",2018
"Ystad Gymnasium, område 5",92816527,Ystad,1286,2120001181,Ystad,Kommunal,"43,9","1,0","42,9","37,5","74,5","2,3","8,0","1,0","342,0","84,8",2018
"Ystad Gymnasium, område 6",98387869,Ystad,1286,2120001181,Ystad,Kommunal,"18,3","1,0","17,3","53,1","91,4","5,8","14,1","0,7","364,2","98,3",2018
Karlbergsgymnasiet 1,16848652,Åmål,1492,2120001587,Åmål,Kommunal,"18,6","1,0","17,6","70,2","95,7","4,3","15,6","0,3","808,8","82,7",2018
Karlbergsgymnasiet 2,88429477,Åmål,1492,2120001587,Åmål,Kommunal,"20,4","1,0","19,4","68,5","85,7",.,"11,0","0,3","648,5","78,4",2018
Karlbergsgymnasiet 3,94975733,Åmål,1492,2120001587,Åmål,Kommunal,"32,4","1,0","31,4","31,5","82,6","4,1","9,1","0,3","869,7","86,0",2018
Bobergsgymnasiet,56802300,Ånge,2260,2120002387,Ånge,Kommunal,"24,4","0,8","23,6","58,7","62,5","4,2","9,1","1,0","215,0","62,5",2018
"Jämtlands Gymn, Åre",15149235,Åre,2321,2220001636,Åre,Kommunal,"30,4","1,0","29,4","37,4","55,4","6,8","6,2","1,0","181,0","83,3",2018
"Jämtlands Gymn, Åre 2",48336642,Åre,2321,2220001636,Åre,Kommunal,"18,4","1,0","17,4","59,7","68,0",.,"9,2",.,.,"68,0",2018
Årjängs gymnasieskola,77379848,Årjäng,1765,2120001835,Årjäng,Kommunal,"11,4","0,4","11,0","51,3","54,1",.,"10,3","0,6","188,3","60,1",2018
Vuxenutbildningscentrum IM,29535640,Åstorp,1277,2120000936,Åstorp,Kommunal,"8,7","0,3","8,4","65,9","66,5","9,6","9,5",.,.,"55,7",2018
Bildningscentrum Facetten 1,11620837,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"3,3","0,3","3,1","79,5","69,8",.,"7,5","0,2","153,3","94,2",2018
Bildningscentrum Facetten 2,13981977,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"10,7","0,8","9,9","35,6","65,7",.,"5,8","0,1","1 140,0","51,8",2018
Bildningscentrum Facetten 3,24538846,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"13,0","0,8","12,3","21,6","69,1",.,"10,3","0,1","2 520,0","62,5",2018
Bildningscentrum Facetten 4,36886750,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"6,8","0,8","6,0","56,7","68,3",.,"9,3","0,1","1 120,0","83,3",2018
Haganässkolan 1,67422309,Älmhult,0765,2120000647,Älmhult,Kommunal,"25,5","0,7","24,8","57,6","73,7","4,5","8,6","0,7","327,7","70,3",2018
Haganässkolan2,67058407,Älmhult,0765,2120000647,Älmhult,Kommunal,"32,1","1,0","31,1","45,9","87,8",.,"10,0",.,.,"83,1",2018
Älvdalens Utbildningscentrum,34421265,Älvdalen,2039,5567759120,Älvdalens Utbildningscentrum AB,Enskild,"37,0","1,0","36,0","20,3","46,4",.,"6,3","1,0","228,0","42,2",2018
Gymnasieutb. Älvkarleby komvux,49279427,Älvkarleby,0319,2120000258,Älvkarleby,Kommunal,"2,8","0,2","2,6","61,5","100,0",.,"5,0",.,.,"100,0",2018
Älvsbyns gymnasium,15791044,Älvsbyn,2560,2120002734,Älvsbyn,Kommunal,"26,7","1,0","25,7","78,2","82,5","7,8","8,0","1,0","206,0","98,1",2018
Ängelholms gymnasieskola Ro 1,55010709,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"5,9","0,5","5,4","48,3","76,8","9,3","20,6","1,0","111,0","76,8",2018
Ängelholms gymnasieskola Ro 2,65392939,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"23,3","1,0","22,3","45,8","89,8",.,"19,7","1,0","440,0","92,7",2018
Ängelholms gymnasieskola Ro 3,98696836,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"28,2","1,0","27,2","56,0","91,4","1,8","13,1","1,0","356,0","97,0",2018
Ängelholms gymnasieskola Ro 4,82160887,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"19,7","0,7","19,0","26,1","78,2",.,"11,2","0,8","266,3","88,9",2018
Ängelholms gymnasieskola Ro 5,23175129,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"7,3","0,3","7,0","7,8","65,0",.,"9,7","0,3","226,7","91,5",2018
Ängelholms gymnasieskola Ro 7,99710631,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"1,1","0,1","1,0","30,0","80,0",.,"15,0",.,.,"100,0",2018
Öckerö Seglande gymnasieskola,77358716,Öckerö,1407,2120001280,Öckerö,Kommunal,"27,4","0,8","26,6","49,2","88,7","3,8","11,4","0,8","377,5","85,0",2018
Drottning Blankas Gymnasieskola Örebro,64648566,Örebro,1880,5565789129,Plusgymnasiet AB,Enskild,"17,8","1,0","16,8","78,2","90,2","6,0","16,1","0,3","900,0","90,2",2018
Grillska Gymnasiet Örebro,49739986,Örebro,1880,8020170794,Stadsmissionens Skolstiftelse,Enskild,"20,0","1,0","19,0","36,5","81,0","5,3","19,8","0,7","535,7","91,6",2018
JENSEN Gymnasium Örebro,92192566,Örebro,1880,5566358759,Jensen Education College AB,Enskild,"13,4","1,0","12,4","58,5","75,4",.,"15,8","0,3","653,3","75,4",2018
Karolinska gymnasiet,56886667,Örebro,1880,2120001967,Örebro,Kommunal,"92,9","4,0","88,9","61,0","94,0","5,1","12,9","2,0","572,0","92,9",2018
Kvinnerstagymnasiet,33249781,Örebro,1880,2120001967,Örebro,Kommunal,"28,2","1,0","27,2","47,8","55,5",.,"8,0","0,8","289,3","91,0",2018
LBS Ljud & Bildskolan Örebro,94207720,Örebro,1880,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"4,3","1,0","3,3","37,9","60,6",.,"12,7","0,1","840,0","62,1",2018
NTI Gymnasiet Örebro,29225010,Örebro,1880,5565970471,IT Gymnasiet Sverige AB,Enskild,"12,6","1,0","11,6","16,0","81,4",.,"14,3",.,.,"93,9",2018
Praktiska Örebro,18691102,Örebro,1880,5562575786,Praktiska Sverige AB,Enskild,"16,5","1,0","15,5","30,4","38,8",.,"12,3","0,2","950,0","52,4",2018
Proffsgymnasiet,70302356,Örebro,1880,5564869161,Fordonsutbildningar i Örebro Aktiebolag,Enskild,"8,0","1,0","7,0","14,3","42,9",.,"10,1",.,.,"100,0",2018
Rudbecksgymnasiet,65421426,Örebro,1880,2120001967,Örebro,Kommunal,"77,1","3,0","74,1","68,1","93,4","4,1","16,2",.,.,"98,1",2018
Rudbecksgymnasiet RGD-RGH,62394916,Örebro,1880,2120001967,Örebro,Kommunal,"15,1","1,0","14,1","85,8","80,2","7,1","4,0","0,6","93,3","97,9",2018
Rytmus Örebro,67908927,Örebro,1880,5564648979,Rytmus AB,Enskild,"9,6","1,0","8,6","40,2","98,3","3,5","11,1","0,1","960,0","92,5",2018
Thoren Business School Örebro,72071234,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"25,8","1,0","24,8","45,0","91,9",.,"22,1",.,.,"81,3",2018
Tullängsgymnasiet,24349146,Örebro,1880,2120001967,Örebro,Kommunal,"86,9","4,0","82,9","30,9","64,5","2,9","11,7","1,0","969,0","72,0",2018
Tullängsgymnasiet RGD-RGH,83605345,Örebro,1880,2120001967,Örebro,Kommunal,"27,5","1,0","26,5","46,5","73,5","7,6","3,8","1,1","91,8","78,1",2018
Virginska gymnasiet,15933512,Örebro,1880,2120001967,Örebro,Kommunal,"126,7","5,0","121,7","64,8","90,5","4,0","11,5","3,0","468,3","95,9",2018
Virginska gymnasiet RGD-RGH,12198363,Örebro,1880,2120001967,Örebro,Kommunal,"39,2",.,"39,2","61,3","84,7","6,4","3,6",.,.,"79,8",2018
Yrkesgymnasiet Örebro,47692481,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"10,6","1,0","9,6","58,2","34,1",.,"20,5","0,4","490,0","37,2",2018
"Örkelljunga Utb.centrum, gy.",64693272,Örkelljunga,1257,2120000878,Örkelljunga,Kommunal,"24,3","0,7","23,6","38,4","80,1","4,2","7,3","1,0","173,0","90,3",2018
Hampnäs gymnasium,18072172,Örnsköldsvik,2284,5566824693,Impius Vård och Utbildning AB,Enskild,"13,1","0,8","12,3","56,3","75,9",.,"4,6","0,1","560,0","95,9",2018
Höga kustens teoretiska gymnasium,65833454,Örnsköldsvik,2284,5590258108,Honesta Gymnasieskolor AB,Enskild,"10,6","0,8","9,8","54,9","75,4","3,7","13,7","0,2","670,0","95,9",2018
Praktiska Örnsköldsvik,85188855,Örnsköldsvik,2284,5562575786,Praktiska Sverige AB,Enskild,"14,3","1,0","13,3","44,4","42,9",.,"12,0","0,2","795,0","84,2",2018
Örnsköldsviks Gymnasium Alfa 1,11341077,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"19,1","1,0","18,1","83,4","97,2","8,8","7,8","1,0","141,0","95,6",2018
Örnsköldsviks Gymnasium Beta,39528347,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"22,4","1,0","21,4","45,3","82,3","10,3","9,1","0,3","722,2","84,8",2018
Örnsköldsviks Gymnasium Delta,34988313,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"20,0","1,0","19,0","31,8","94,2","2,1","8,7","0,4","471,4","94,4",2018
Örnsköldsviks Gymnasium Gamma,85473846,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"24,4","0,7","23,7","38,5","80,8","4,2","9,9","1,0","235,0","83,4",2018
Örnsköldsviks Gymnasium Kappa,29744774,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"2,8",.,"2,8","19,3","23,6","5,0","13,9","0,1","278,6","61,8",2018
Örnsköldsviks Gymnasium Lambda,89690587,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"26,2","1,0","25,2","87,2","88,3","6,4","15,3","0,9","452,9","81,4",2018
Örnsköldsviks Gymnasium Omega,28045567,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"27,4","1,0","26,4","63,2","93,6","6,8","11,9","0,7","484,6","96,4",2018
Örnsköldsviks Gymnasium Sigma,20768651,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"24,4",.,"24,4","43,1","79,8","5,2","9,5","0,6","394,9","92,5",2018
"Jämtlands Gymn, Fyrvalla 3A",32239920,Östersund,2380,2220001636,Östersund,Kommunal,"34,3","1,0","33,3","15,3","48,3",.,"8,9",.,.,"94,0",2018
"Jämtlands Gymn, Fyrvalla 3B",98781765,Östersund,2380,2220001636,Östersund,Kommunal,"19,6","0,5","19,1","22,0","77,0","10,5","7,7",.,.,"79,6",2018
"Jämtlands Gymn, Fyrvalla 3C",33467604,Östersund,2380,2220001636,Östersund,Kommunal,"11,8","0,5","11,3","26,5","26,5",.,"9,3","1,0","105,0","95,6",2018
"Jämtlands Gymn, Wargentin 1A",38880984,Östersund,2380,2220001636,Östersund,Kommunal,"20,5","1,0","19,5","45,4","100,0",.,"15,3","1,0","299,0","94,3",2018
"Jämtlands Gymn, Wargentin 1B",28872974,Östersund,2380,2220001636,Östersund,Kommunal,"25,7","1,0","24,7","57,9","97,4","3,6","11,6","1,0","287,0","98,0",2018
"Jämtlands Gymn, Wargentin 1D",36869352,Östersund,2380,2220001636,Östersund,Kommunal,"17,2",.,"17,2","82,1","85,8",.,"9,3","0,5","322,0","94,2",2018
"Jämtlands Gymn, Wargentin 1E",69812576,Östersund,2380,2220001636,Östersund,Kommunal,"25,3","1,0","24,3","55,4","95,9","4,1","14,3","1,0","346,0","94,4",2018
"Jämtlands Gymn, Wargentin 2A",18686599,Östersund,2380,2220001636,Östersund,Kommunal,"25,0","0,5","24,5","24,3","54,5",.,"7,8","1,0","191,0","77,2",2018
"Jämtlands Gymn, Wargentin 2B",93779220,Östersund,2380,2220001636,Östersund,Kommunal,"29,1","1,0","28,1","70,3","100,0","3,6","14,8","1,0","417,0","97,9",2018
"Jämtlands Gymn, Wargentin 2C",77797484,Östersund,2380,2220001636,Östersund,Kommunal,"28,8","1,0","27,8","56,0","83,0",.,"7,6",.,.,"89,9",2018
"Jämtlands Gymn, Wargentin 2D",53279140,Östersund,2380,2220001636,Östersund,Kommunal,"19,4","1,0","18,4","61,0","80,3","5,4","11,9",.,.,"80,3",2018
"Storsjögymnasiet, Östersund",80785976,Östersund,2380,5569173635,Honesta Skolutveckling AB,Enskild,"25,5","1,0","24,5","57,5","76,2","10,8","13,0","0,9","353,3","72,3",2018
