skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv200,skolverket_fli_m_betyg_tcv200,skolverket_poj_m_betyg_tcv200,skolverket_tot_andel_ae_tcv200,skolverket_fli_andel_ae_tcv200,skolverket_poj_andel_ae_tcv200,skolverket_tot_gbp_tcv200,skolverket_fli_gbp_tcv200,skolverket_poj_gbp_tcv200,year
Oxelösund,Breviksskolan åk 6-9,34893654,Kommunal,Samhällskunskap,44,19,25,"81,8",~100,"72,0","10,2","12,5","8,5",2014
Partille,Furulunds skola 6-9,89146220,Kommunal,Samhällskunskap,58,33,25,"100,0","100,0","100,0","14,7","15,5","13,7",2014
Piteå,Porsnäs skolenhet,18748381,Kommunal,Samhällskunskap,52,24,28,~100,~100,~100,"13,0","13,6","12,5",2014
Piteå,Sjulnässkolan,42296356,Kommunal,Samhällskunskap,51,19,32,~100,"100,0",~100,"12,0","13,7","10,9",2014
Ronneby,Snäckebacksskolan,73745566,Kommunal,Samhällskunskap,123,65,58,"93,5",~100,"91,4","12,0","12,7","11,1",2014
Rättvik,Furudals centralskola,30917018,Kommunal,Samhällskunskap,22,..,..,"100,0",..,"100,0","13,2",..,"13,1",2014
Rättvik,Rättviksskolan,73451967,Kommunal,Samhällskunskap,71,36,35,"91,5",~100,~100,"11,8","12,7","10,8",2014
Sala,Ekebyskolan,36193586,Kommunal,Samhällskunskap,93,48,45,"93,5","100,0","86,7","12,3","13,8","10,7",2014
Sala,Vallaskolan 7-9,64954528,Kommunal,Samhällskunskap,104,50,54,~100,~100,~100,"12,5","13,5","11,6",2014
Salem,Söderby friskola,56858061,Enskild,Samhällskunskap,23,12,11,~100,"100,0",~100,"11,0","12,1","9,8",2014
Sandviken,Murgårdsskolan II,36589800,Kommunal,Samhällskunskap,18,..,..,~100,..,..,"10,7","12,0",..,2014
Sandviken,Österfärnebo skola,73076578,Kommunal,Samhällskunskap,14,..,..,~100,..,..,"11,4",..,..,2014
Sigtuna,Ekillaskolan,14261356,Kommunal,Samhällskunskap,139,69,70,"95,7",~100,~100,"12,8","12,8","12,8",2014
Sigtuna,Skolan Bergius,35008423,Enskild,Samhällskunskap,58,17,41,~100,"100,0",~100,"14,4","15,4","13,9",2014
Simrishamn,Skolområde Korsavad,66350640,Kommunal,Samhällskunskap,141,76,65,~100,"100,0",~100,"13,2","14,0","12,3",2014
Sjöbo,Storkskolan,55675413,Kommunal,Samhällskunskap,38,21,17,~100,~100,~100,"11,3","12,1","10,1",2014
Skara,Friskolan Metis,46013569,Enskild,Samhällskunskap,19,..,..,~100,..,..,"11,6","12,5",..,2014
Skellefteå,Kanalskolan,94485755,Kommunal,Samhällskunskap,54,26,28,~100,~100,~100,"11,7","11,5","11,8",2014
Skellefteå,Kågeskolan 6-9,66412077,Kommunal,Samhällskunskap,68,32,36,"85,3",~100,"83,3","10,4","10,9","9,9",2014
Skellefteå,Sörböleskolan Öst,83796196,Kommunal,Samhällskunskap,90,44,46,"92,2",~100,"89,1","11,5","12,5","10,5",2014
Skellefteå,Ursviksskolan 6-9,37579892,Kommunal,Samhällskunskap,55,28,27,~100,"100,0",~100,"12,2","14,4","9,9",2014
Skövde,Vasaskolan 478,77296118,Kommunal,Samhällskunskap,62,31,31,"91,9",~100,~100,"13,3","15,3","11,3",2014
Sollefteå,Ramsele skola,20197159,Kommunal,Samhällskunskap,11,..,..,"100,0",..,..,"14,3",..,..,2014
Sollentuna,Gärdesskolan,77585025,Kommunal,Samhällskunskap,58,25,33,"100,0","100,0","100,0","15,6","17,1","14,5",2014
Sollentuna,Häggviksskolan,96594250,Kommunal,Samhällskunskap,28,15,13,"100,0","100,0","100,0","14,8","14,8","14,8",2014
Sollentuna,Runbacka skolor/Runan,62737044,Kommunal,Samhällskunskap,48,22,26,~100,"100,0",~100,"14,3","15,7","13,1",2014
Sollentuna,"Utbildning Silverdal, gr asp",76880740,Kommunal,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Solna,Bergshamraskolan,43133926,Kommunal,Samhällskunskap,27,12,15,"100,0","100,0","100,0","14,4","16,0","13,0",2014
Solna,Skytteholmsskolan 4-9,75017455,Kommunal,Samhällskunskap,41,13,28,"85,4",~100,~100,"10,0","9,2","10,4",2014
Solna,Vittra Frösunda,48760074,Enskild,Samhällskunskap,43,22,21,~100,~100,~100,"14,9","15,2","14,6",2014
Sorsele,Vindelälvsskolan 7-9,94589976,Kommunal,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Sotenäs,Sotenässkolan,78294346,Kommunal,Samhällskunskap,92,43,49,"100,0","100,0","100,0","12,4","13,2","11,7",2014
Staffanstorp,Baldersskolan,86546038,Kommunal,Samhällskunskap,34,17,17,~100,~100,"100,0","13,2","12,1","14,4",2014
Staffanstorp,Hagalidskolan,28784410,Kommunal,Samhällskunskap,107,59,48,"89,7",~100,"85,4","10,6","11,3","9,7",2014
Stockholm,Bagarmossens skola,13679897,Kommunal,Samhällskunskap,45,26,19,"100,0","100,0","100,0","13,7","14,4","12,6",2014
Stockholm,Drakenskolan,76324672,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Stockholm,Elma School,11532790,Enskild,Samhällskunskap,22,..,..,"77,3",~100,..,"10,1","11,8",..,2014
Stockholm,Engelska Skolan i Bromma,90732940,Enskild,Samhällskunskap,141,73,68,"100,0","100,0","100,0","16,4","17,6","15,2",2014
Stockholm,Engelska Skolan i Enskede gr,38935587,Enskild,Samhällskunskap,141,67,74,~100,~100,"100,0","14,6","15,1","14,3",2014
Stockholm,Engelska skolan i Hässelby,74482611,Enskild,Samhällskunskap,83,41,42,"100,0","100,0","100,0","14,0","14,9","13,2",2014
Stockholm,Fredrikshovs slotts skola,64065082,Enskild,Samhällskunskap,31,16,15,"100,0","100,0","100,0","18,4","19,1","17,7",2014
Stockholm,Gubbängsskolan,93412255,Kommunal,Samhällskunskap,92,37,55,"91,3",~100,"89,1","11,2","12,2","10,5",2014
Stockholm,Högalidsskolan,24716970,Kommunal,Samhällskunskap,49,17,32,~100,"100,0",~100,"14,2","14,7","14,0",2014
Stockholm,Höglandsskolan,36281817,Kommunal,Samhällskunskap,29,15,14,"100,0","100,0","100,0","18,4","18,7","18,0",2014
Stockholm,International School of the Stockholm Region,26172429,Kommunal,Samhällskunskap,26,12,14,"100,0","100,0","100,0","14,9","15,2","14,6",2014
Stockholm,Katarina Norra skola,23617768,Kommunal,Samhällskunskap,66,31,35,"100,0","100,0","100,0","14,2","14,4","14,1",2014
Stockholm,Kulturskolan Raketen,24172067,Enskild,Samhällskunskap,18,..,..,"100,0","100,0",..,"16,1","15,7",..,2014
Stockholm,Kungliga Svenska Balettskolan,63321041,Kommunal,Samhällskunskap,15,..,..,"100,0",..,..,"16,2",..,..,2014
Stockholm,Kunskapsskolan Kista,98098631,Enskild,Samhällskunskap,33,19,14,~100,~100,~100,"11,3","12,2","10,0",2014
Stockholm,Kunskapsskolan Spånga,46796995,Enskild,Samhällskunskap,110,62,48,~100,~100,~100,"13,0","13,4","12,5",2014
Stockholm,MBC skolan Södermalm,57034070,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Stockholm,Mosebackeskolan,34880783,Enskild,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Stockholm,Musikskolan Lilla Akademien,36066067,Enskild,Samhällskunskap,25,..,..,"100,0","100,0",..,"17,5","16,8",..,2014
Stockholm,Nya Elementar,83828066,Kommunal,Samhällskunskap,131,61,70,~100,~100,"100,0","15,4","15,9","15,0",2014
Stockholm,Nytorpsskolan/Österholm grund,34047582,Kommunal,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Stockholm,Primaskolan Farsta,26568390,Enskild,Samhällskunskap,14,..,..,~100,..,..,"9,8",..,..,2014
Stockholm,Rinkebyskolan,37416253,Kommunal,Samhällskunskap,111,59,52,"67,6","67,8","67,3","8,0","8,1","8,0",2014
Stockholm,Rålambshovsskolan,61686233,Kommunal,Samhällskunskap,143,62,81,~100,"100,0",~100,"14,5","15,5","13,7",2014
Stockholm,Rödabergsskolan,97686250,Kommunal,Samhällskunskap,75,39,36,"100,0","100,0","100,0","14,9","15,6","14,2",2014
Stockholm,Skolgrunden,23414344,Enskild,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Stockholm,Slättgårdsskolan,59468219,Kommunal,Samhällskunskap,30,10,20,~100,..,"100,0","13,1","12,5","13,4",2014
Stockholm,Smedshagsskolan,50060022,Kommunal,Samhällskunskap,18,..,..,~100,~100,..,"12,5","11,6",..,2014
Stockholm,Snitz Grundskola Odenplan,57510246,Enskild,Samhällskunskap,12,..,..,..,..,..,"9,4",..,..,2014
Stockholm,Stefanskolan,53147557,Enskild,Samhällskunskap,..,..,..,..,.,..,..,..,..,2014
Stockholm,Stockholm Internat. Academy,11442396,Enskild,Samhällskunskap,18,..,..,"61,1",..,..,"7,6","7,3",..,2014
Stockholm,Sturebyskolan,91816093,Kommunal,Samhällskunskap,113,52,61,~100,"100,0",~100,"14,6","15,3","14,0",2014
Stockholm,Sundbyskolan,44046131,Kommunal,Samhällskunskap,44,20,24,~100,~100,~100,"11,6","13,5","10,0",2014
Stockholm,Sv Interkulturella grundskolan,98705470,Enskild,Samhällskunskap,13,..,..,~100,..,..,"8,7",..,..,2014
Stockholm,Sverigefinska skolan Sthlm,78508835,Enskild,Samhällskunskap,26,15,11,~100,~100,"100,0","14,0","14,0","14,1",2014
Stockholm,Södra Ängby skola,88795871,Kommunal,Samhällskunskap,83,26,57,~100,"100,0",~100,"12,6","13,6","12,1",2014
Stockholm,Vintertullsskolan i Stockholm,28138418,Enskild,Samhällskunskap,13,..,..,~100,..,..,"11,7",..,"11,0",2014
Stockholm,Vällingbyskolan,36031993,Kommunal,Samhällskunskap,81,37,44,"93,8",~100,~100,"12,0","13,1","11,1",2014
Stockholm,Västerholms friskola,35890890,Enskild,Samhällskunskap,73,31,42,"82,2","83,9","81,0","10,0","10,1","9,9",2014
Stockholm,Äppelviksskolan,15594566,Kommunal,Samhällskunskap,154,74,80,"100,0","100,0","100,0","16,5","17,4","15,7",2014
Stockholm,Ärvingeskolan,11218326,Kommunal,Samhällskunskap,58,38,20,"82,8",~100,"70,0","9,6","10,3","8,3",2014
Storfors,Lundsbergs grundskola,26377128,Enskild,Samhällskunskap,14,..,..,"100,0",..,..,"13,4",..,..,2014
Storuman,Röbroskolan,87510386,Kommunal,Samhällskunskap,47,22,25,"76,6","100,0","56,0","8,9","12,6","5,6",2014
Strömsund,Centralskolan Hoting,20930818,Kommunal,Samhällskunskap,12,..,..,..,..,..,"9,8",..,..,2014
Strömsund,Fjällsjöskolan,82584417,Kommunal,Samhällskunskap,12,..,..,"100,0",..,..,"12,1",..,..,2014
Strömsund,Vattudalsskolan,71396086,Kommunal,Samhällskunskap,58,25,33,"89,7",~100,"84,8","10,4","11,8","9,4",2014
Sundbyberg,Ängskolan 7-9,65775192,Kommunal,Samhällskunskap,110,51,59,"91,8",~100,"86,4","13,3","15,0","11,8",2014
Sundsvall,Engelska Skolan i Sundsvall,54802332,Enskild,Samhällskunskap,126,58,68,~100,~100,~100,"13,7","14,0","13,4",2014
Sundsvall,Höglundaskolan 2,52845715,Kommunal,Samhällskunskap,83,39,44,~100,~100,~100,"12,3","13,2","11,5",2014
Sundsvall,Kunskapsakademin,57722644,Enskild,Samhällskunskap,42,16,26,"100,0","100,0","100,0","12,4","13,9","11,4",2014
Sundsvall,Nivrenaskolan 1,55740795,Kommunal,Samhällskunskap,61,25,36,"90,2",~100,"86,1","11,0","11,8","10,4",2014
Sundsvall,Nivrenaskolan 2,64815453,Kommunal,Samhällskunskap,35,19,16,"80,0",~100,~100,"9,7","10,7","8,6",2014
Sundsvall,Sundsvalls Montessoriskola,78495763,Kommunal,Samhällskunskap,14,..,..,"100,0",..,..,"13,8",..,..,2014
Svalöv,Linåkerskolan,44263951,Kommunal,Samhällskunskap,86,39,47,~100,~100,~100,"12,6","13,0","12,2",2014
Svedala,Naverlönnskolan,65569784,Kommunal,Samhällskunskap,109,51,58,"91,7",~100,"91,4","12,1","13,2","11,1",2014
Söderhamn,Norrtullskolan C,35139330,Kommunal,Samhällskunskap,90,41,49,"83,3","85,4","81,6","10,1","11,0","9,4",2014
Söderhamn,Vågbroskolan,95878068,Kommunal,Samhällskunskap,37,19,18,"100,0","100,0","100,0","12,8","13,8","11,8",2014
Södertälje,Brunnsängskolan,60570294,Kommunal,Samhällskunskap,80,36,44,"83,8",~100,"79,5","10,2","11,0","9,5",2014
Södertälje,Järna grundskolor,97655739,Kommunal,Samhällskunskap,65,30,35,~100,~100,"100,0","14,1","15,2","13,2",2014
Södertälje,MBC skolan Södertälje,14872951,Enskild,Samhällskunskap,..,.,..,.,.,.,..,.,..,2014
Södertälje,Nyckelskolan,16068461,Enskild,Samhällskunskap,28,11,17,"100,0","100,0","100,0","13,6","14,1","13,2",2014
Södertälje,Pershagenskolan,38653015,Kommunal,Samhällskunskap,50,26,24,~100,"100,0",~100,"13,0","14,1","11,8",2014
Södertälje,Ronnaskolan,51210001,Kommunal,Samhällskunskap,59,29,30,"86,4","100,0","73,3","10,3","11,3","9,4",2014
Södertälje,Solvikskolan,45994471,Enskild,Samhällskunskap,21,..,..,"100,0",..,"100,0","13,9",..,"14,8",2014
Södertälje,Wasaskolan,56568612,Kommunal,Samhällskunskap,60,26,34,"91,7",~100,~100,"13,1","14,1","12,3",2014
Sölvesborg,Bokelundsskolan H,94309839,Kommunal,Samhällskunskap,101,55,46,~100,"100,0",~100,"12,5","13,8","11,0",2014
Tidaholm,Hökensåsskolan 7-9,42899954,Kommunal,Samhällskunskap,72,37,35,~100,~100,~100,"11,5","11,6","11,5",2014
Tierp,Ol Andersskolan,65153737,Kommunal,Samhällskunskap,48,30,18,"100,0","100,0","100,0","13,9","14,3","13,1",2014
Tingsryd,Dackeskolan 4-9,56361478,Kommunal,Samhällskunskap,98,44,54,"90,8",~100,"87,0","11,9","13,5","10,7",2014
Tjörn,Häggvallskolan,23228302,Kommunal,Samhällskunskap,77,38,39,"100,0","100,0","100,0","13,4","13,8","13,1",2014
Torsby,Frykenskolan,21568934,Kommunal,Samhällskunskap,108,51,57,"88,9",~100,"82,5","11,3","13,7","9,3",2014
Torsby,Kvistbergsskolan,83025413,Kommunal,Samhällskunskap,18,..,..,"72,2",..,..,"8,3",..,"6,8",2014
Torsås,Torskolan H,99636909,Kommunal,Samhällskunskap,70,32,38,~100,~100,~100,"12,2","12,3","12,0",2014
Trelleborg,Liljeborgsskolan 7-9,42096980,Kommunal,Samhällskunskap,154,88,66,"90,9",~100,"84,8","11,9","13,0","10,4",2014
Trelleborg,Vannhögskolan 6-9,92281801,Kommunal,Samhällskunskap,67,39,28,~100,~100,"100,0","12,8","13,5","12,0",2014
Trollhättan,Hjortmosseskolan 6-9,66644468,Kommunal,Samhällskunskap,35,22,13,~100,~100,~100,"11,9","11,8","11,9",2014
Trollhättan,Sjuntorpskolan 4-9,39396701,Kommunal,Samhällskunskap,50,26,24,~100,"100,0",~100,"12,6","13,5","11,6",2014
Trollhättan,Skogshöjdens skola 3-9,77954455,Kommunal,Samhällskunskap,31,16,15,~100,"100,0",~100,"11,9","13,8","9,8",2014
Täby,Attundaskolan,85045274,Kommunal,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Täby,Futuraskolan Bergtorp,24142153,Enskild,Samhällskunskap,158,82,76,"100,0","100,0","100,0","15,7","16,8","14,6",2014
Täby,Kristinaskolan,16244673,Enskild,Samhällskunskap,..,..,..,.,.,.,..,..,..,2014
Täby,Mellansjö skola,54332921,Enskild,Samhällskunskap,..,..,..,.,.,.,..,..,..,2014
Täby,Milstensskolan,23312767,Enskild,Samhällskunskap,14,..,..,"100,0",..,..,"13,8",..,..,2014
Täby,Näsbydalskolan,22807677,Kommunal,Samhällskunskap,102,43,59,~100,"100,0",~100,"15,1","15,8","14,7",2014
Täby,Skarpängsskolan,83454509,Kommunal,Samhällskunskap,120,60,60,~100,~100,"100,0","13,3","13,5","13,1",2014
Täby,Svalnäs skola,84230778,Enskild,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Täby,Täby Friskola-Enhagen,32231541,Enskild,Samhällskunskap,78,47,31,"100,0","100,0","100,0","15,4","15,4","15,2",2014
Uddevalla,Bohusläns Helhetsskola,82570039,Enskild,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Uddevalla,Västerskolan,62222568,Kommunal,Samhällskunskap,112,68,44,"94,6",~100,"88,6","12,2","13,0","10,9",2014
Ulricehamn,Ätradalsskolan,28080863,Kommunal,Samhällskunskap,60,23,37,"100,0","100,0","100,0","14,2","14,3","14,1",2014
Umeå,Carlshöjdsskolan 2,42259280,Kommunal,Samhällskunskap,32,..,..,~100,..,~100,"13,8",..,"12,8",2014
Umeå,Sävar skola 2,37864129,Kommunal,Samhällskunskap,39,17,22,~100,"100,0",~100,"13,9","14,7","13,3",2014
Umeå,Tegs centralskola 2,74820849,Kommunal,Samhällskunskap,47,15,32,~100,~100,~100,"13,1","14,5","12,5",2014
Upplands Väsby,Grimsta skola,44227469,Kommunal,Samhällskunskap,111,42,69,"91,9",~100,"89,9","11,0","11,3","10,8",2014
Upplands Väsby,Sandbergska skolan,97762139,Enskild,Samhällskunskap,20,..,..,"100,0","100,0",..,"14,3","16,1",..,2014
Upplands Väsby,Vittra Väsby,24374886,Enskild,Samhällskunskap,29,..,..,~100,~100,..,"11,1","10,5",..,2014
Upplands-Bro,Källskolan,69098787,Enskild,Samhällskunskap,25,..,..,"100,0",..,"100,0","13,9",..,"14,1",2014
Uppsala,Katarinaskolan,71951060,Enskild,Samhällskunskap,89,52,37,"100,0","100,0","100,0","15,7","16,4","14,7",2014
Uppsala,Kvarngärdesskolan,61003071,Kommunal,Samhällskunskap,18,..,..,~100,..,"100,0","13,9",..,"14,6",2014
Uppsala,LOKS Kyrkskolan 7-9,35561766,Enskild,Samhällskunskap,62,28,34,"100,0","100,0","100,0","15,0","15,0","14,9",2014
Uppsala,Raoul Wallenbergskolan Uppsala,56867001,Enskild,Samhällskunskap,56,22,34,~100,~100,~100,"12,1","12,6","11,8",2014
Uppsala,Skogstibble grundskola,49262000,Enskild,Samhällskunskap,..,.,..,.,.,.,..,.,..,2014
Uppsala,von Bahrs skola 2,67720051,Kommunal,Samhällskunskap,44,23,21,~100,"100,0",~100,"13,2","13,3","13,2",2014
Uppsala,Ärentunaskolan 1,64800741,Kommunal,Samhällskunskap,67,38,29,"92,5",~100,~100,"12,5","14,4","9,9",2014
Uppvidinge,Åsedaskolan 7-9,75658239,Kommunal,Samhällskunskap,41,15,26,~100,"100,0",~100,"11,2","12,0","10,8",2014
Vaggeryd,Fågelforsskolan 6-9,38944084,Kommunal,Samhällskunskap,74,44,30,~100,~100,~100,"12,3","12,6","11,8",2014
Vallentuna,Bällstabergsskolan,52293921,Kommunal,Samhällskunskap,16,..,..,"100,0","100,0",..,"13,4","13,6",..,2014
Vallentuna,"Clavis, resursklass",42652939,Kommunal,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Vallentuna,Ekebyskolan,78821726,Kommunal,Samhällskunskap,28,13,15,~100,"100,0",~100,"11,9","14,4","9,7",2014
Vallentuna,Karbyskolan,57370453,Kommunal,Samhällskunskap,36,19,17,"100,0","100,0","100,0","14,9","15,7","14,1",2014
Vallentuna,Vittra Vallentuna,46206050,Enskild,Samhällskunskap,32,14,18,~100,"100,0",~100,"13,4","15,0","12,2",2014
Vansbro,Smedbergsskolan 6-9,20545871,Kommunal,Samhällskunskap,60,28,32,~100,"100,0",~100,"11,0","11,6","10,5",2014
Varberg,Buaskolan F-9 och fritidshem,11061967,Kommunal,Samhällskunskap,18,..,..,"100,0",..,"100,0","13,3",..,"13,0",2014
Varberg,Göthriks skola F-9 och fritidshem,67801661,Kommunal,Samhällskunskap,13,..,..,"100,0",..,..,"13,7",..,..,2014
Varberg,Hagaskolan 6-9,26579492,Kommunal,Samhällskunskap,38,19,19,~100,~100,~100,"11,8","12,6","10,9",2014
Varberg,Håstensskolan 8-9,75684823,Kommunal,Samhällskunskap,73,37,36,"93,2",~100,~100,"12,0","12,1","11,9",2014
Varberg,Väröbackaskolan F-9 och fritidshem,68613823,Kommunal,Samhällskunskap,16,..,..,~100,..,..,"10,2",..,"10,5",2014
Vellinge,Ljungenskolan,41197162,Kommunal,Samhällskunskap,47,26,21,"100,0","100,0","100,0","14,9","15,4","14,4",2014
Vellinge,Södervångskolan,28023150,Kommunal,Samhällskunskap,45,21,24,"100,0","100,0","100,0","14,1","15,2","13,0",2014
Vellinge,Ängdalaskolan,11885832,Enskild,Samhällskunskap,48,28,20,"100,0","100,0","100,0","14,3","14,5","14,1",2014
Vimmerby,Vimarskolan 7-9,39345593,Kommunal,Samhällskunskap,76,33,43,~100,~100,"100,0","12,2","12,2","12,3",2014
Värmdö,Farstavikens skola,60624757,Kommunal,Samhällskunskap,78,48,30,~100,"100,0",~100,"13,8","14,9","12,1",2014
Värnamo,Bors skola,68702432,Kommunal,Samhällskunskap,21,11,10,~100,"100,0",..,"14,4","15,7","13,0",2014
Västervik,AL5/Falken,46345666,Kommunal,Samhällskunskap,..,.,..,..,.,..,..,.,..,2014
Västerås,Bäckbyskolan 2,36793802,Kommunal,Samhällskunskap,..,..,..,..,..,.,..,..,..,2014
Västerås,Centuriaskolan,83896681,Enskild,Samhällskunskap,22,..,..,~100,"100,0",..,"12,4","12,9",..,2014
Västerås,"MBC skolan, Västerås",82151850,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Västerås,Nybyggeskolan 1,14086188,Kommunal,Samhällskunskap,51,26,25,"100,0","100,0","100,0","12,8","13,6","12,1",2014
Västerås,Skiljeboskolan,77449846,Kommunal,Samhällskunskap,50,32,18,"84,0",~100,"72,2","10,9","12,3","8,5",2014
Västerås,S:t Ilians skola,66142210,Kommunal,Samhällskunskap,84,50,34,"82,1","86,0","76,5","9,9","10,2","9,4",2014
Västerås,"Västerås Waldorfskola, grund",14896115,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Växjö,Bergundaskolan 7-9,78331744,Kommunal,Samhällskunskap,112,50,62,~100,"100,0",~100,"12,5","13,7","11,6",2014
Åre,Hallens Kyrkskola F-9,47003034,Kommunal,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Åre,Mörsils skola,99830430,Kommunal,Samhällskunskap,51,24,27,~100,~100,~100,"12,0","13,1","11,0",2014
Åsele,Åsele Centralskola,43833784,Kommunal,Samhällskunskap,22,11,11,~100,~100,~100,"11,0","12,0","10,0",2014
Åstorp,"PeterSvenskolan, Åstorp",86363057,Enskild,Samhällskunskap,40,14,26,~100,~100,~100,"11,8","12,3","11,5",2014
Älmhult,Klöxhultsskolan 2,55348814,Kommunal,Samhällskunskap,40,18,22,"100,0","100,0","100,0","13,3","14,0","12,6",2014
Älvdalen,Älvdalsskolan,88076955,Kommunal,Samhällskunskap,46,23,23,"84,8",~100,"73,9","11,4","13,5","9,3",2014
Älvkarleby,Rotskärsskolan 6-9,96982474,Kommunal,Samhällskunskap,42,21,21,"88,1",~100,~100,"11,3","12,5","10,0",2014
Älvsbyn,Älvåkraskolan,32970785,Kommunal,Samhällskunskap,64,28,36,~100,~100,~100,"11,2","12,0","10,6",2014
Ängelholm,Magnarps skola,75244062,Kommunal,Samhällskunskap,36,18,18,"100,0","100,0","100,0","12,6","12,8","12,4",2014
Öckerö,Brattebergsskolan,85862849,Kommunal,Samhällskunskap,122,61,61,"91,0","91,8","90,2","11,7","12,3","11,1",2014
Örebro,Adolfsbergssk. spec.enhet 7-9,68103849,Kommunal,Samhällskunskap,..,..,..,.,.,.,..,..,..,2014
Örebro,Almby skola,22049573,Kommunal,Samhällskunskap,71,31,40,~100,~100,~100,"11,5","11,1","11,9",2014
Örebro,Grenadjärskolan,36409468,Enskild,Samhällskunskap,23,13,10,"100,0","100,0","100,0","15,4","16,7","13,8",2014
Örebro,Karl Johans skola,28067210,Enskild,Samhällskunskap,86,55,31,~100,~100,~100,"13,1","13,9","11,7",2014
Örebro,Odenskolan F-9,66382532,Kommunal,Samhällskunskap,53,31,22,~100,~100,~100,"11,4","11,4","11,5",2014
Örebro,Viktoriaskolan,19742982,Enskild,Samhällskunskap,16,..,..,"100,0",..,..,"13,8",..,..,2014
Örebro,Västra Engelbrektsskolan,54656817,Kommunal,Samhällskunskap,38,20,18,"73,7","70,0",~100,"8,0","7,9","8,1",2014
Örnsköldsvik,Bredbynskolan,51597705,Kommunal,Samhällskunskap,47,19,28,~100,~100,~100,"10,4","11,2","9,9",2014
Östersund,Kastalskolan,34895088,Kommunal,Samhällskunskap,67,33,34,"83,6","84,8","82,4","9,2","9,7","8,8",2014
Östersund,Parkskolan 1,28195485,Kommunal,Samhällskunskap,52,30,22,"90,4",~100,~100,"11,4","11,9","10,8",2014
Östersund,"Prolympia, Östersund",16858929,Enskild,Samhällskunskap,72,32,40,~100,"100,0",~100,"12,5","13,6","11,6",2014
Östersund,Torvallaskolan,56710032,Kommunal,Samhällskunskap,24,..,..,~100,"100,0",..,"14,0","14,8",..,2014
Östersund,Ängsmogården,57462607,Kommunal,Samhällskunskap,11,..,..,"100,0",..,..,"12,7",..,..,2014
Österåker,Solskiftesskolan,82624830,Kommunal,Samhällskunskap,102,53,49,"94,1",~100,~100,"12,7","13,1","12,2",2014
Östhammar,Vallonskolan,31047050,Kommunal,Samhällskunskap,35,19,16,~100,"100,0",~100,"10,6","12,6","8,3",2014
Östra Göinge,Färe Montessoriskola,26599013,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Östra Göinge,Snapphaneskolan,81683738,Kommunal,Samhällskunskap,54,28,26,"90,7",~100,~100,"11,6","12,3","10,8",2014
Övertorneå,Hietaniemi friskola,46252858,Enskild,Samhällskunskap,..,..,..,..,..,..,..,..,..,2014
Övertorneå,Svansteins Centralskola,90707437,Kommunal,Samhällskunskap,16,..,..,"100,0",..,"100,0","12,3",..,"12,0",2014
Övertorneå,Övertorneå CSK år 4-9,18991431,Kommunal,Samhällskunskap,32,12,20,~100,"100,0",~100,"10,8","13,1","9,4",2014
